text 1,text 2,label
"The importance of attributes to self-identity was represented in the medial prefrontal cortex (mPFC), whereas mPFC activation was strongly related to self-descriptiveness of attributes (experiments 1 and 2) and importance of attributes to a friend's self-identity (experiment 2). Our research provides a comprehensive answer to the abovementioned question: The self-concept is conceptualized in terms of self-importance and represented in the mPFC.","The importance of attributes to self-identity was represented in the medial prefrontal cortex (mPFC), whereas mPFC activation was unrelated both to self-descriptiveness of attributes (experiments 1 and 2) and importance of attributes to a friend's self-identity (experiment 2). Our research provides a comprehensive answer to the abovementioned question: The self-concept is conceptualized in terms of self-importance and represented in the mPFC.",text 2
"These data indicate that the acid-mediated reduction in excitatory neuron firing is mediated, at least in part, through the inhibition of NaV1.2 channels, whereas inhibitory neuron firing is unaffected. This reduction in pyramidal neuron excitability is the likely basis of seizure suppression caused by carbogen-mediated acidification.","These data indicate that the acid-mediated reduction in excitatory neuron firing is mediated, at least in part, through the stimulation of NaV1.2 channels, whereas inhibitory neuron firing is unaffected. This reduction in pyramidal neuron excitability is the likely basis of seizure suppression caused by carbogen-mediated acidification.",text 1
"Pupil diameter was smaller during sleep than in the awake state. Changes in pupil diameter were coherent with both gamma-band power and blood volume in the somatosensory cortex, but the strength and sign of this relationship varied with arousal state. We observed a strong negative correlation between pupil diameter and both gamma-band power and blood volume during periods of awake rest and NREM sleep, although the correlations between pupil diameter and these signals became negative during periods of alertness, active whisking, and REM. Blinking was associated with increases in arousal and decreases in blood volume when the mouse was asleep. Bilateral coherence in gamma-band power and in blood volume dropped following awake blinking, indicating a reset of neural and vascular activity. Using only eye metrics (pupil diameter and eye motion), we could determine the arousal state of the mouse ('Awake,' 'NREM,' 'REM') with >90% accuracy with a 5 s resolution. There is a strong relationship between pupil diameter and hemodynamics signals in mice, reflecting the pronounced effects of arousal on cerebrovascular dynamics.","Pupil diameter was smaller during sleep than in the awake state. Changes in pupil diameter were coherent with both gamma-band power and blood volume in the somatosensory cortex, but the strength and sign of this relationship varied with arousal state. We observed a strong negative correlation between pupil diameter and both gamma-band power and blood volume during periods of awake rest and NREM sleep, although the correlations between pupil diameter and these signals became positive during periods of alertness, active whisking, and REM. Blinking was associated with increases in arousal and decreases in blood volume when the mouse was asleep. Bilateral coherence in gamma-band power and in blood volume dropped following awake blinking, indicating a reset of neural and vascular activity. Using only eye metrics (pupil diameter and eye motion), we could determine the arousal state of the mouse ('Awake,' 'NREM,' 'REM') with >90% accuracy with a 5 s resolution. There is a strong relationship between pupil diameter and hemodynamics signals in mice, reflecting the pronounced effects of arousal on cerebrovascular dynamics.",text 2
"We find that information storage and sharing are organized into substates across the stereotypic states of slow and theta oscillations in both epilepsy and control conditions. However, their internal composition and organization through time are disrupted in epilepsy, partially losing brain state selectivity as compared to controls, and shifting towards a regimen of disorder. We propose that the alteration of information processing at this algorithmic level of computation, the theoretical intermediate level between structure and function, may be a mechanism behind the emergent and widespread co-morbidities associated with epilepsy, and perhaps other disorders.","We find that information storage and sharing are organized into substates across the stereotypic states of slow and theta oscillations in both epilepsy and control conditions. However, their internal composition and organization through time are more stable in epilepsy, partially gaining brain state selectivity as compared to controls, and shifting towards a regimen of order. We propose that the alteration of information processing at this algorithmic level of computation, the theoretical intermediate level between structure and function, may be a mechanism behind the emergent and widespread co-morbidities associated with epilepsy, and perhaps other disorders.",text 1
"We showed that, at the perforant path to dentate gyrus (PP-DG) synapse, responses decrease during wakefulness compared with sleep. At the Schaffer collaterals to CA1 (SC-CA1) synapse, responses increase during non-REM sleep (NREM) compared with the other states. During REM sleep (REM), responses decreased at the fornix to nucleus accumbens synapse (Fx-NAc) during REM compared with the other states. In contrast, responses at the fornix to medial PFC synapse (Fx-PFC) and at the fornix to amygdala synapse (Fx-Amy) were weakly modulated by vigilance states. Extended sleep periods led to synaptic changes at PP-DG and Fx-Amy synapses but not at the other synapses. Synaptic responses were also linked to local oscillations and were highly correlated between Fx-PFC and Fx-NAc but not between Fx-Amy and these synapses. These results reveal synapse-specific modulations that may contribute to memory consolidation during the sleep–wake cycle.","We showed that, at the perforant path to dentate gyrus (PP-DG) synapse, responses increase during wakefulness compared with sleep. At the Schaffer collaterals to CA1 (SC-CA1) synapse, responses increase during non-REM sleep (NREM) compared with the other states. During REM sleep (REM), responses decreased at the fornix to nucleus accumbens synapse (Fx-NAc) during REM compared with the other states. In contrast, responses at the fornix to medial PFC synapse (Fx-PFC) and at the fornix to amygdala synapse (Fx-Amy) were weakly modulated by vigilance states. Extended sleep periods led to synaptic changes at PP-DG and Fx-Amy synapses but not at the other synapses. Synaptic responses were also linked to local oscillations and were highly correlated between Fx-PFC and Fx-NAc but not between Fx-Amy and these synapses. These results reveal synapse-specific modulations that may contribute to memory consolidation during the sleep–wake cycle.",text 2
"HHcy also was associated with decreased activation of the Ca2+/calcineurin-dependent transcription factor NFAT4, which has been linked previously to the reactive astrocyte phenotype and synapse dysfunction in amyloid and brain injury models. VIVIT expression in astrocytes also preserved CA1 synaptic function and improved spontaneous alternation performance on the Y maze. Together, the results demonstrate that aberrant astrocyte signaling can impair the major functional properties of the neurovascular unit (i.e., cerebral vessel regulation and synaptic regulation) and may therefore represent a promising drug target for treating VCID and possibly Alzheimer's disease and other related dementias.","HHcy also was associated with increased activation of the Ca2+/calcineurin-dependent transcription factor NFAT4, which has been linked previously to the reactive astrocyte phenotype and synapse dysfunction in amyloid and brain injury models. VIVIT expression in astrocytes also preserved CA1 synaptic function and improved spontaneous alternation performance on the Y maze. Together, the results demonstrate that aberrant astrocyte signaling can impair the major functional properties of the neurovascular unit (i.e., cerebral vessel regulation and synaptic regulation) and may therefore represent a promising drug target for treating VCID and possibly Alzheimer's disease and other related dementias.",text 2
"The presence of motor cortex is not required either, except in the absence of peripheral reafference to maintain motor stability. Finally, the red nucleus, which receives descending inputs from motor cortex and cerebellum and projects to facial motoneurons, is critically involved in the execution of the vibrissa positioning task. All told, our results point toward the existence of an internal model that requires either peripheral reafference or motor cortex to optimally drive voluntary motion.","The presence of motor cortex is required for peripheral reafference to maintain motor stability. Finally, the red nucleus, which receives descending inputs from motor cortex and cerebellum and projects to facial motoneurons, is critically involved in the execution of the vibrissa positioning task. All told, our results point toward the existence of an internal model that requires either peripheral reafference or motor cortex to optimally drive voluntary motion.",text 1
"Chronic tolerance, like long-term memory, is dependent on new protein synthesis and it induces the kayak/c-fos immediate early gene, but it depends on CREB signaling outside the mushroom bodies, and it does not require the Radish GTPase. Thus, chronic ethanol exposure creates an ethanol-specific memory-like state that is molecularly and anatomically different from other forms of ethanol tolerance.","Chronic tolerance, like long-term memory, is dependent on new protein synthesis and it reduces the kayak/c-fos immediate early gene, but it depends on CREB signaling outside the mushroom bodies, and it does not require the Radish GTPase. Thus, chronic ethanol exposure creates an ethanol-specific memory-like state that is molecularly and anatomically different from other forms of ethanol tolerance.",text 1
"Surprisingly, we find detectable overlap in the neural codes used for risky and safe options, even when the options have identical subjective values (as revealed by preference) in any of the regions. Indeed, responses are weakly correlated and occupy distinct (semi-orthogonal) encoding subspaces. Notably, however, these subspaces are linked through a linear transform of their constituent encodings, a property that allows for comparison of dissimilar option types. This encoding scheme allows these regions to multiplex decision related processes: they can encode the detailed factors that influence offer value (here, risky and safety) but also directly compare dissimilar offer types. Together these results suggest a neuronal basis for the qualitatively different psychological properties of risky and safe options and highlight the power of population geometry to resolve outstanding problems in neural coding.","Surprisingly, we find no detectable overlap in the neural codes used for risky and safe options, even when the options have identical subjective values (as revealed by preference) in any of the regions. Indeed, responses are weakly correlated and occupy distinct (semi-orthogonal) encoding subspaces. Notably, however, these subspaces are linked through a linear transform of their constituent encodings, a property that allows for comparison of dissimilar option types. This encoding scheme allows these regions to multiplex decision related processes: they can encode the detailed factors that influence offer value (here, risky and safety) but also directly compare dissimilar offer types. Together these results suggest a neuronal basis for the qualitatively different psychological properties of risky and safe options and highlight the power of population geometry to resolve outstanding problems in neural coding.",text 2
"We observed a decrease in voltage correlation, and importantly a synaptic decoupling between the stimulated and nonstimulated populations. We also observed an increase in firing rate during Up-states in the stimulated population. These ensemble-specific changes were accompanied by decreases in intrinsic excitability in the stimulated population, and a decrease in connectivity between stimulated and nonstimulated pyramidal neurons. By incorporating the empirically observed changes in intrinsic excitability and connectivity into a spiking neural network model, we were able to demonstrate that changes in both intrinsic excitability and connectivity accounted for the decreased firing rate, but only changes in connectivity accounted for the observed decorrelation. Our findings help ascertain the mechanisms underlying the ability of chronic patterned stimulation to create ensembles within cortical circuits and, importantly, show that while Up-states are a global network-wide phenomenon, functionally distinct ensembles can preserve their identity during Up-states through differential firing rates and correlations.","We observed a decrease in voltage correlation, and importantly a synaptic decoupling between the stimulated and nonstimulated populations. We also observed a decrease in firing rate during Up-states in the stimulated population. These ensemble-specific changes were accompanied by decreases in intrinsic excitability in the stimulated population, and a decrease in connectivity between stimulated and nonstimulated pyramidal neurons. By incorporating the empirically observed changes in intrinsic excitability and connectivity into a spiking neural network model, we were able to demonstrate that changes in both intrinsic excitability and connectivity accounted for the decreased firing rate, but only changes in connectivity accounted for the observed decorrelation. Our findings help ascertain the mechanisms underlying the ability of chronic patterned stimulation to create ensembles within cortical circuits and, importantly, show that while Up-states are a global network-wide phenomenon, functionally distinct ensembles can preserve their identity during Up-states through differential firing rates and correlations.",text 2
"Rats in both groups released the same quantity of dopamine at the onset of the reward-predictive cue. However, only the operant-conditioning group showed a subsequent, sustained plateau in dopamine concentration throughout the entire 5 s cue presentation (preceding the required action). This dopamine ramp was unaffected by probabilistic reward delivery, occurred exclusively before operant actions, and was not related to task performance or task acquisition as it persisted throughout the 2 week daily behavioral training. Instead, the ramp flexibly increased in duration with longer cue presentation, seemingly modulating the initial cue-onset-triggered dopamine release, that is, the reward prediction error (RPE) signal, as both signal amplitude and sustainment diminished when reward timing was made more predictable. Thus, our findings suggest that RPE and action components of dopamine release can be differentiated temporally into phasic and ramping/sustained signals, respectively, where the latter depends on the former and presumably reflects the anticipation or incentivization of appetitive action, conceptually akin to motivation.","Rats in both groups released the same quantity of dopamine at the onset of the reward-predictive cue. However, only the operant-conditioning group showed a subsequent, sustained plateau in dopamine concentration throughout the entire 5 s cue presentation (preceding the required action). This dopamine ramp was unaffected by probabilistic reward delivery, occurred exclusively before operant actions, and was much related to task performance and task acquisition as it surprisingly weakened throughout the 2 week daily behavioral training. Instead, the ramp flexibly increased in duration with longer cue presentation, seemingly modulating the initial cue-onset-triggered dopamine release, that is, the reward prediction error (RPE) signal, as both signal amplitude and sustainment diminished when reward timing was made more predictable. Thus, our findings suggest that RPE and action components of dopamine release can be differentiated temporally into phasic and ramping/sustained signals, respectively, where the latter depends on the former and presumably reflects the anticipation or incentivization of appetitive action, conceptually akin to motivation.",text 1
"Our results support our hypotheses with the ERV (nonalcohol cue) signal enhanced in binge drinkers and with the magnitude of the abnormality correlating with ratings of problematic alcohol use. This implies that consistent with hypotheses, the motivational aspects of non-alcohol-related stimuli are blunted in binge drinkers. A better understanding of the mechanisms of harmful alcohol use will, in time, facilitate the development of more effective interventions, which should aim to decrease the motivational value of alcohol and increase the motivational value of non-alcohol-related stimuli.","Our results support our hypotheses with the ERV (nonalcohol cue) signal blunted in binge drinkers and with the magnitude of the abnormality correlating with ratings of problematic alcohol use. This implies that consistent with hypotheses, the motivational aspects of non-alcohol-related stimuli are blunted in binge drinkers. A better understanding of the mechanisms of harmful alcohol use will, in time, facilitate the development of more effective interventions, which should aim to decrease the motivational value of alcohol and increase the motivational value of non-alcohol-related stimuli.",text 2
"We find that PKCδ is activated downstream of TrkB and DAG production, and that the spatiotemporal nature of its activation depends on the plasticity stimulation. In response to single-spine plasticity, PKCδ activation is reduced in the stimulated spine, undermining local expression of plasticity. However, in response to multispine stimulation, a long-lasting and spreading activation of PKCδ scales with the number of spines stimulated and, by regulating cAMP response-element binding protein activity, couples spine plasticity to transcription in the nucleus. Thus, PKCδ plays a dual functional role in facilitating synaptic plasticity.","We find that PKCδ is activated downstream of TrkB and DAG production, and that the spatiotemporal nature of its activation depends on the plasticity stimulation. In response to single-spine plasticity, PKCδ is activated primarily in the stimulated spine and is required for local expression of plasticity. However, in response to multispine stimulation, a long-lasting and spreading activation of PKCδ scales with the number of spines stimulated and, by regulating cAMP response-element binding protein activity, couples spine plasticity to transcription in the nucleus. Thus, PKCδ plays a dual functional role in facilitating synaptic plasticity.",text 2
"We find that semantic cognition in the context of language comprehension is hindered by trade-offs between widespread neural networks over the course of milliseconds. Incorporation of spatial and temporal characteristics, as well as behavioral measures, provide convergent evidence for the following progression: a hippocampal/anterior temporal phonological semantic retrieval network (peaking at ∼300 ms after the sentence final word); a frontotemporal thematic semantic network (∼400 ms); a hippocampal memory update network (∼500 ms); an inferior frontal semantic syntactic reappraisal network (∼600 ms); and nodes of the default mode network associated with conceptual coherence (∼750 ms). Additionally, in typical adults, mediatory relationships among these networks are significantly predictive of language comprehension ability. These findings provide a conceptual and methodological framework for the examination of speech and language disorders, with additional implications for the characterization of cognitive processes and clinical populations in other cognitive domains.","We find that semantic cognition in the context of language comprehension is supported by trade-offs between widespread neural networks over the course of milliseconds. Incorporation of spatial and temporal characteristics, as well as behavioral measures, provide convergent evidence for the following progression: a hippocampal/anterior temporal phonological semantic retrieval network (peaking at ∼300 ms after the sentence final word); a frontotemporal thematic semantic network (∼400 ms); a hippocampal memory update network (∼500 ms); an inferior frontal semantic syntactic reappraisal network (∼600 ms); and nodes of the default mode network associated with conceptual coherence (∼750 ms). Additionally, in typical adults, mediatory relationships among these networks are significantly predictive of language comprehension ability. These findings provide a conceptual and methodological framework for the examination of speech and language disorders, with additional implications for the characterization of cognitive processes and clinical populations in other cognitive domains.",text 2
"We found that morphine-evoked adaptations at excitatory synapses were predominately conserved between patterns of administration, but there were divergent effects on inhibitory synapses and the subsequent balance between excitatory and inhibitory synaptic input. Overall, our data suggest that continuous morphine administration produces adaptations that increase the output of D1-MSNs, which are canonically thought to promote reward-related behaviors. Interruption of otherwise continuous morphine exposure does not dampen D1-MSN functional output to the same extent, which may enhance behavioral responses to subsequent opioid exposure. Our findings support the hypothesis that maintaining continuity of opioid administration could be an effective therapeutic strategy to minimize the vulnerability to opioid use disorders.","We found that morphine-evoked adaptations at excitatory synapses were predominately conserved between patterns of administration, but there were divergent effects on inhibitory synapses and the subsequent balance between excitatory and inhibitory synaptic input. Overall, our data suggest that continuous morphine administration produces adaptations that dampen the output of D1-MSNs, which are canonically thought to promote reward-related behaviors. Interruption of otherwise continuous morphine exposure does not dampen D1-MSN functional output to the same extent, which may enhance behavioral responses to subsequent opioid exposure. Our findings support the hypothesis that maintaining continuity of opioid administration could be an effective therapeutic strategy to minimize the vulnerability to opioid use disorders.",text 2
"Previous research suggests that only the right amygdala should show lingering representations of previously experienced threat (“pavlovian trace”). Unexpectedly, we found evidence for the residual effect of prior CS–US experience to be much more widespread than anticipated, in the amygdala but also cortical regions like the dorsal anterior cingulate or dorsolateral prefrontal cortex. This finding shines a new light on the interaction of different fear learning mechanisms, at times with unexpected consequences.","Previous research suggests that only the right amygdala should show lingering representations of previously experienced threat (“pavlovian trace”). Unexpectedly, we discovered that the residual effect of prior CS–US experience is much less prevalent than anticipated, limited to specific subregions of the brain like the amygdala. This finding shines a new light on the interaction of different fear learning mechanisms, at times with unexpected consequences.",text 1
"Retinal detachment severely disrupts this organization. After 7 d, EM tomography reveals withdrawal of rod bipolar dendrites from most spherules; fragmentation of synaptic ribbons, which maintain their tight association with the presynaptic membrane; and loss of the highly branched telodendria of the horizontal cell axon terminals. After detachment, the hilus, the opening through which postsynaptic processes enter the invagination, enlarges, exposing the normally sequestered environment within the invagination to the extracellular space of the outer plexiform layer. Our use of EM tomography provides the most accurate description to date of the complex rod synapse and details changes it undergoes during outer segment degeneration. These changes would be expected to disrupt the flow of information in the rod pathway.","Retinal detachment severely disrupts this organization. After 7 d, EM tomography reveals withdrawal of rod bipolar dendrites from most spherules; fragmentation of synaptic ribbons, which lose their tight association with the presynaptic membrane; and loss of the highly branched telodendria of the horizontal cell axon terminals. After detachment, the hilus, the opening through which postsynaptic processes enter the invagination, enlarges, exposing the normally sequestered environment within the invagination to the extracellular space of the outer plexiform layer. Our use of EM tomography provides the most accurate description to date of the complex rod synapse and details changes it undergoes during outer segment degeneration. These changes would be expected to disrupt the flow of information in the rod pathway.",text 2
"Overall, we found that changes in beta band oscillations (15–35 Hz), after the outcome of the animal's choice, are consistent with RPE encoding. Moreover, we provide evidence that the signals related to RPE are more strongly represented in the ventral (limbic) than dorsal (sensorimotor and associative) part of the striatum. To conclude, our results suggest a relationship between striatal beta oscillations and the evaluation of outcomes based on RPE signals and highlight a major contribution of the ventral striatum to the updating of learning processes.","Overall, we found that changes in beta band oscillations (15–35 Hz), after the outcome of the animal's choice, are inconsistent with RPE encoding. Moreover, we provide evidence that the signals related to RPE are more strongly represented in the ventral (limbic) than dorsal (sensorimotor and associative) part of the striatum. To conclude, our results suggest a relationship between striatal beta oscillations and the evaluation of outcomes based on RPE signals and highlight a major contribution of the ventral striatum to the updating of learning processes.",text 1
"Specifically, black responses dominate in all layers after stimulus onset. After stimulus offset, black and white responses are balanced in the input layer, but black responses still dominate in the output layer. Compared with that in the input layer, the rebound response in the output layer is significantly suppressed. The relative suppression strength evoked by white stimuli is notably stronger and depends on the location within the ON-OFF cortical map. In addition to black–white asymmetry in response strength, the interlaminar differences in spatial receptive field varied dynamically. Our findings suggest that the feedforward and recurrent mechanisms are dynamically recruited for the generation of black–white asymmetry in V1.","Specifically, black responses dominate in all layers after stimulus onset. After stimulus offset, white responses dominate in the input layer, but black responses still dominate in the output layer. Compared with that in the input layer, the rebound response in the output layer is significantly suppressed. The relative suppression strength evoked by white stimuli is notably stronger and depends on the location within the ON-OFF cortical map. In addition to black–white asymmetry in response strength, the interlaminar differences in spatial receptive field varied dynamically. Our findings suggest that the feedforward and recurrent mechanisms are dynamically recruited for the generation of black–white asymmetry in V1.",text 1
"Neutralizing PN increased stress-induced periorbital hypersensitivity and priming to SNP, with no effect on priming to dural pH 7.0. These compounds also prevented stress-induced increases in 3-NT expression in both the TGs and dura mater, and attenuated TG neuronal hyperexcitability caused by SIN-1. Surprisingly, FeTMPyP attenuated changes in TG mitochondrial function caused by SNP in stressed males only. Together, these data strongly implicate PN in migraine mechanisms and highlight the therapeutic potential of targeting PN.","Neutralizing PN attenuated stress-induced periorbital hypersensitivity and priming to SNP, with no effect on priming to dural pH 7.0. These compounds also prevented stress-induced increases in 3-NT expression in both the TGs and dura mater, and attenuated TG neuronal hyperexcitability caused by SIN-1. Surprisingly, FeTMPyP attenuated changes in TG mitochondrial function caused by SNP in stressed males only. Together, these data strongly implicate PN in migraine mechanisms and highlight the therapeutic potential of targeting PN.",text 2
"We observed enhanced conversational turn-taking behavior during the virtual condition. Given that conversational turn-taking was associated with other metrics of positive social interaction (e.g., subjective cooperation and task performance), this measure may be an indicator of prosocial interaction. In addition, we observed altered patterns of averaged and dynamic interbrain coherence in virtual interactions. Interbrain coherence patterns that were characteristic of the virtual condition were associated with reduced conversational turn-taking. These insights can inform the design and engineering of the next generation of videoconferencing technology.","We observed reduced conversational turn-taking behavior during the virtual condition. Given that conversational turn-taking was associated with other metrics of positive social interaction (e.g., subjective cooperation and task performance), this measure may be an indicator of prosocial interaction. In addition, we observed altered patterns of averaged and dynamic interbrain coherence in virtual interactions. Interbrain coherence patterns that were characteristic of the virtual condition were associated with reduced conversational turn-taking. These insights can inform the design and engineering of the next generation of videoconferencing technology.",text 2
"Finally, we demonstrated that CDKL5-mediated phosphorylation of amphiphysin 1, a putative presynaptic target, is required for CDKL5-dependent control of SV endocytosis. Overall, our findings reveal a key presynaptic role for CDKL5 kinase activity and enhance our insight into how its dysfunction may culminate in CDD.","Finally, we demonstrated that CDKL5-mediated phosphorylation of amphiphysin 1, a putative presynaptic target, is not required for CDKL5-dependent control of SV endocytosis. Overall, our findings reveal a key presynaptic role for CDKL5 kinase activity and enhance our insight into how its dysfunction may culminate in CDD.",text 2
"We observed that developmental exposure to PCBs did not block hearing recovery from acoustic trauma. In vivo two-photon imaging of the inferior colliculus (IC) revealed that this lack of recovery was associated with disruption of the tonotopic organization and reduction of inhibition in the auditory midbrain. In addition, expression analysis in the inferior colliculus revealed that reduced GABAergic inhibition was more prominent in animals with a lower capacity to mitigate oxidative stress. These data suggest that combined PCBs and noise exposure act nonlinearly to damage hearing and that this damage is associated with synaptic reorganization, and reduced capacity to limit oxidative stress. In addition, this work provides a new paradigm by which to understand nonlinear interactions between combinations of environmental toxins.","We observed that developmental exposure to PCBs blocked hearing recovery from acoustic trauma. In vivo two-photon imaging of the inferior colliculus (IC) revealed that this lack of recovery was associated with disruption of the tonotopic organization and reduction of inhibition in the auditory midbrain. In addition, expression analysis in the inferior colliculus revealed that reduced GABAergic inhibition was more prominent in animals with a lower capacity to mitigate oxidative stress. These data suggest that combined PCBs and noise exposure act nonlinearly to damage hearing and that this damage is associated with synaptic reorganization, and reduced capacity to limit oxidative stress. In addition, this work provides a new paradigm by which to understand nonlinear interactions between combinations of environmental toxins.",text 2
"The neuronal, but not astrocytic or microglial, Hrs-depleted mice showed a prolonged survival and a deceleration in synaptic derangements, including an accumulation of ubiquitinated proteins, deregulation of phosphorylated AMPA and metabotropic glutamate receptors, and profoundly altered synaptic structure, all of which occurred later in the prion-infected control mice. Finally, we found that neuronal Hrs (nHrs) depletion increased surface levels of the cellular prion protein, PrPC, which may contribute to the rapidly advancing disease through neurotoxic signaling. Taken together, the reduced Hrs in the prion-affected brain hampers ubiquitinated protein clearance at the synapse, exacerbates postsynaptic glutamate receptor deregulation, and accelerates neurodegeneration.","The neuronal, but not astrocytic or microglial, Hrs-depleted mice showed a shortened survival and an acceleration in synaptic derangements, including an accumulation of ubiquitinated proteins, deregulation of phosphorylated AMPA and metabotropic glutamate receptors, and profoundly altered synaptic structure, all of which occurred later in the prion-infected control mice. Finally, we found that neuronal Hrs (nHrs) depletion increased surface levels of the cellular prion protein, PrPC, which may contribute to the rapidly advancing disease through neurotoxic signaling. Taken together, the reduced Hrs in the prion-affected brain hampers ubiquitinated protein clearance at the synapse, exacerbates postsynaptic glutamate receptor deregulation, and accelerates neurodegeneration.",text 2
"Converging activations to the WM tasks versus rest were observed for both imaging modalities and age groups in attentional, control, and sensorimotor networks. Downregulation of activity to WM-demand, comparing the more difficult to the easier task, also converged between both modalities and age groups. For regions in which older adults showed task-dependent BOLD overactivations compared with the young adults, no corresponding increases in glucose metabolism were found. To conclude, findings from the current study show that task-induced changes in the BOLD signal and synaptic activity as measured by glucose metabolism generally converge, but overactivations observed with fMRI in older adults are not coupled with increased synaptic activity, which suggests that these overactivations are not neuronal in origin.","Converging activations to the WM tasks versus rest were observed for both imaging modalities and age groups in attentional, control, and sensorimotor networks. Upregulation of activity to WM-demand, comparing the more difficult to the easier task, also converged between both modalities and age groups. For regions in which older adults showed task-dependent BOLD overactivations compared with the young adults, no corresponding increases in glucose metabolism were found. To conclude, findings from the current study show that task-induced changes in the BOLD signal and synaptic activity as measured by glucose metabolism generally converge, but overactivations observed with fMRI in older adults are not coupled with increased synaptic activity, which suggests that these overactivations are not neuronal in origin.",text 2
"In intact monkeys, PM and M1 preferentially target the medial part of the ipsilateral pRN, reflecting its somatotopic organization. Projection of PM to the ipsilateral pRN is denser than that of M1, matching previous observations for the corticotectal, corticoreticular, and corticosubthalamic projections (Fregosi et al., 2018, 2019; Borgognon et al., 2020). In all three types of motor disorders, there was a uniform and strong decrease (near loss) of the corticorubral projections from PM and M1. The RN may contribute to functional recovery after SCI, PD, and MCI, by reducing direct cortical influence. This reduction possibly privileges direct access to the final output motor system, via emphasis on the direct corticospinal projection.","In intact monkeys, PM and M1 preferentially target the medial part of the ipsilateral pRN, reflecting its somatotopic organization. Projection of PM to the ipsilateral pRN is denser than that of M1, matching previous observations for the corticotectal, corticoreticular, and corticosubthalamic projections (Fregosi et al., 2018, 2019; Borgognon et al., 2020). In all three types of motor disorders, there was a uniform and strong increase in the corticorubral projections from PM and M1. The RN may contribute to functional recovery after SCI, PD, and MCI, by reducing direct cortical influence. This reduction possibly privileges direct access to the final output motor system, via emphasis on the direct corticospinal projection.",text 1
"These results suggest that GABAergic neurons targeting the axon initial segment enhance action potential initiation across the range of GABA polarity observed in normal adolescent development, regardless of GABAergic synapse reversal potential.","These results suggest that GABAergic neurons targeting the axon initial segment provide an inhibitory “veto” across the range of GABA polarity observed in normal adolescent development, regardless of GABAergic synapse reversal potential.",text 2
We thus propose that Syt11 ensures the precision of protein retrieval during SV endocytosis by inhibiting EndoA1 function at neuronal terminals.,We thus propose that Syt11 disrupts the precision of protein retrieval during SV endocytosis by inhibiting EndoA1 function at neuronal terminals.,text 1
"Frontostriatal activity uninformed by the endogenous dopaminergic teaching signal therefore appeared to perpetuate risky choice, and ropinirole exaggerated this disconnect in synergy with reward-paired cues.","Frontostriatal activity uninformed by the endogenous dopaminergic teaching signal therefore appeared to perpetuate cautious choice, and ropinirole exaggerated this disconnect in synergy with reward-paired cues.",text 1
"Thus, neither Cav2.2 nor Cav2.3 controls spontaneous release from PF boutons. Furthermore, vesicle recruitment during brief bursts of APs was also independent of Ca2+ influx through Cav2.2 and Cav2.3. However, Cav2.2, but not Cav2.3, currents significantly diminished vesicle recruitment during sustained high-frequency synaptic transmission. Thus, in mature PF boutons, Cav2.2 channels are specifically required to reduce synaptic transmission during prolonged neuronal activity.","Thus, neither Cav2.2 nor Cav2.3 controls spontaneous release from PF boutons. Furthermore, vesicle recruitment during brief bursts of APs was also independent of Ca2+ influx through Cav2.2 and Cav2.3. However, Cav2.2, but not Cav2.3, currents significantly boosted vesicle recruitment during sustained high-frequency synaptic transmission. Thus, in mature PF boutons Cav2.2 channels are specifically required to sustain synaptic transmission during prolonged neuronal activity.",text 2
"Our results show that miniature EPSC (mEPSC) frequency is reduced in MUT rats with no change in mEPSC amplitude, suggesting a presynaptic defect of excitatory synaptic transmission on Purkinje cells. We also find alterations in inhibitory synaptic transmission as miniature IPSC (mIPSC) frequency and amplitude are decreased in MUT Purkinje cells. Paired-pulse ratio is reduced at PF-PC synapses but increased at CF-PC synapses in MUT rats, which along with results from high-frequency stimulation suggest opposite changes in the release probability at these two synapses. In contrast, we identify exaggerated persistence of EPSC amplitude at CF-PC and PF-PC synapses in MUT cerebellum, suggesting a larger readily releasable pool (RRP) at both synapses. Furthermore, the dendritic spine density is reduced in MUT Purkinje cells. Thus, our results uncover novel mechanisms of action of VLC-FA at cerebellar synapses, and elucidate the synaptic dysfunction underlying SCA34 pathology.","Our results show that miniature EPSC (mEPSC) frequency is reduced in MUT rats with no change in mEPSC amplitude, suggesting a presynaptic defect of excitatory synaptic transmission on Purkinje cells. We also find alterations in inhibitory synaptic transmission as miniature IPSC (mIPSC) frequency and amplitude are increased in MUT Purkinje cells. Paired-pulse ratio is reduced at PF-PC synapses but increased at CF-PC synapses in MUT rats, which along with results from high-frequency stimulation suggest opposite changes in the release probability at these two synapses. In contrast, we identify exaggerated persistence of EPSC amplitude at CF-PC and PF-PC synapses in MUT cerebellum, suggesting a larger readily releasable pool (RRP) at both synapses. Furthermore, the dendritic spine density is reduced in MUT Purkinje cells. Thus, our results uncover novel mechanisms of action of VLC-FA at cerebellar synapses, and elucidate the synaptic dysfunction underlying SCA34 pathology.",text 2
"However, both male and female γC3 knock-out mice exhibit severely increased dendritic complexity of cortical pyramidal neurons that is not observed in mouse lines lacking several other γ-Pcdh isoforms. Together, these data identify a novel mechanism through which γC3 uniquely regulates the formation of cortical circuitry.","However, both male and female γC3 knock-out mice exhibit severely decreased dendritic complexity of cortical pyramidal neurons that is not observed in mouse lines lacking several other γ-Pcdh isoforms. Together, these data identify a novel mechanism through which γC3 uniquely regulates the formation of cortical circuitry.",text 2
