text 1,text 2,label
"Deep brain stimulation (DBS) of the ventral capsule and ventral striatum (VC/VS) is an effective therapy for treatment resistant obsessive-compulsive disorder (trOCD). DBS initiation often produces acute improvements in mood and energy. These acute behavioral changes, which we refer to as ""approach behaviors"", include increased social engagement and talkativeness. We investigated the relationship between stimulation amplitude, spectral power in the ventrolateral prefrontal cortex (vlPFC), and speech rate in one male patient with trOCD implanted with bilateral VC/VS DBS leads and subdural electrodes adjacent to orbitofrontal cortex (OFC) and vlPFC. Several times over the first 17 weeks of therapy, we conducted experiments where we recorded data during epochs of high amplitude or zero/low amplitude stimulation. We found that both speech rate and vlPFC power in a high beta frequency band (31±1.5Hz, 1/f activity removed) increased during high amplitude as compared to low amplitude periods. Speech rate correlated with vlPFC high beta power. These effects were more consistent across time points in the left hemisphere than the right. At week 17, we performed an experiment where stimulation was held constant while the patient was asked to speak or remain silent. We showed that the presence or absence of speech was not sufficient to increase the vlPFC high beta power, suggesting stimulation is a key driver of the observed neurobehavioral phenomenon. Our results suggest vlPFC high beta power is a biomarker for approach behaviors associated with VC/VS DBS.","Deep brain stimulation (DBS) of the ventral capsule and ventral striatum (VC/VS) is an effective therapy for treatment resistant obsessive-compulsive disorder (trOCD). DBS initiation often produces acute improvements in mood and energy. These acute behavioral changes, which we refer to as 'approach behaviors', include increased social engagement and talkativeness. We investigated the relationship between stimulation amplitude, spectral power in the ventrolateral prefrontal cortex (vlPFC), and speech rate in one male patient with trOCD implanted with bilateral VC/VS DBS leads and subdural electrodes adjacent to orbitofrontal cortex (OFC) and vlPFC. Several times over the first 17 weeks of therapy, we conducted experiments where we recorded data during epochs of high amplitude or zero/low amplitude stimulation. At week 17, we performed an experiment where stimulation was held constant while the patient was asked to speak or remain silent. We found that both speech rate and vlPFC power in a high beta frequency band (31±1.5Hz, 1/f activity removed) decreased during high amplitude as compared to low amplitude periods. Speech rate correlated with vlPFC high beta power. These effects were more consistent across time points in the left hemisphere than the right. We showed that the presence or absence of speech was not sufficient to increase the vlPFC high beta power, suggesting stimulation is a key driver of the observed neurobehavioral phenomenon. Our results suggest vlPFC high beta power is a biomarker for approach behaviors associated with VC/VS DBS.",text 1
"The role of cerebellum in controlling eye movements is well established, but its contribution to more complex forms of visual behavior has remained elusive. To study cerebellar activity during visual attention we recorded extracellular activity of dentate nucleus (DN) neurons in two non-human primates (NHPs). NHPs were trained to read the direction indicated by a peripheral visual stimulus while maintaining fixation at the center, and report the direction of the cue by performing a saccadic eye movement into the same direction following a delay. We found that single-unit DN neurons modulated spiking activity over the entire time course of the task, and that their activity often bridged temporally separated intra-trial events, yet in a heterogeneous manner. To better understand the heterogeneous relationship between task structure, behavioral performance, and neural dynamics, we constructed a behavioral, an encoding, and a decoding model. Both NHPs showed different behavioral strategies, which influenced the performance. Activity of the DN neurons reflected the unique strategies, with the direction of the visual stimulus frequently being encoded long before an upcoming saccade. Moreover, the latency of the ramping activity of DN neurons following presentation of the visual stimulus was shorter in the better performing NHP. Labeling with the retrograde tracer Cholera Toxin B in the recording location in the DN indicated that these neurons predominantly receive inputs from Purkinje cells in the D1 and D2 zones of the lateral cerebellum as well as neurons of the principal olive and medial pons, all regions known to connect with neurons in the prefrontal cortex contributing to planning of saccades. Together, our results highlight that DN neurons can dynamically modulate their activity during a visual attention task, comprising not only sensorimotor but also cognitive attentional components.","The role of cerebellum in controlling eye movements is well established, but its contribution to more complex forms of visual behavior has remained elusive. To study cerebellar activity during visual attention we recorded extracellular activity of dentate nucleus (DN) neurons in two non-human primates (NHPs). NHPs were trained to read the direction indicated by a peripheral visual stimulus while maintaining fixation at the center, and report the direction of the cue by performing a saccadic eye movement into the same direction following a delay. To better understand the heterogeneous relationship between task structure, behavioral performance, and neural dynamics, we constructed a behavioral, an encoding, and a decoding model. Labeling with the retrograde tracer Cholera Toxin B in the recording location in the DN indicated that these neurons predominantly receive inputs from Purkinje cells in the D1 and D2 zones of the lateral cerebellum as well as neurons of the principal olive and medial pons, all regions known to connect with neurons in the prefrontal cortex contributing to planning of saccades. We found that single-unit DN neurons modulated spiking activity over the entire time course of the task, and that their activity often bridged temporally separated intra-trial events, yet in a heterogeneous manner. Both NHPs showed different behavioral strategies, which influenced the performance. Activity of the DN neurons reflected the unique strategies, with the direction of the visual stimulus frequently being encoded long before an upcoming saccade. Moreover, the latency of the ramping activity of DN neurons following presentation of the visual stimulus was longer in the better performing NHP. Together, our results highlight that DN neurons can dynamically modulate their activity during a visual attention task, comprising not only sensorimotor but also cognitive attentional components.",text 1
"More than a century of research shows that spaced learning improves long-term memory. However, there remains debate concerning why that is. A major limitation to resolving theoretical debates is the lack of evidence for how neural representations change as a function of spacing. Here, leveraging a massive-scale 7T human fMRI dataset, we tracked neural representations and behavioral expressions of memory as participants viewed thousands of natural scene images that repeated at lags ranging from seconds to many months. We show that spaced learning increases the similarity of human ventromedial prefrontal cortex representations across stimulus encounters and, critically, that these increases parallel and predict the behavioral benefits of spacing. Additionally, we show that these spacing benefits critically depend on remembering and, in turn, ""re-encoding"" past experience. Collectively, our findings provide fundamental insight into how spaced learning influences neural representations and why spacing is beneficial.","More than a century of research shows that spaced learning improves long-term memory. However, there remains debate concerning why that is. A major limitation to resolving theoretical debates is the lack of evidence for how neural representations change as a function of spacing. Here, leveraging a massive-scale 7T human fMRI dataset, we tracked neural representations and behavioral expressions of memory as participants viewed thousands of natural scene images that repeated at lags ranging from seconds to many months. We show that spaced learning decreases the similarity of human ventromedial prefrontal cortex representations across stimulus encounters and, critically, that these decreases parallel and predict the behavioral benefits of spacing. Additionally, we show that these spacing benefits critically depend on remembering and, in turn, 're-encoding' past experience. Collectively, our findings provide fundamental insight into how spaced learning influences neural representations and why spacing is beneficial.",text 1
"Cognitive flexibility requires both the encoding of task-relevant and the ignoring of task-irrelevant stimuli. While the neural coding of task-relevant stimuli is increasingly well understood, the mechanisms for ignoring task-irrelevant stimuli remain poorly understood. Here, we study how task performance and biological constraints jointly determine the coding of relevant and irrelevant stimuli in neural circuits. Using mathematical analyses and task-optimized recurrent neural networks, we show that neural circuits can exhibit a range of representational geometries depending on the strength of neural noise and metabolic cost. By comparing these results with recordings from primate prefrontal cortex (PFC) over the course of learning, we show that neural activity in PFC changes contrary to a minimal representational strategy. Specifically, our analyses reveal that the suppression of dynamically irrelevant stimuli is achieved by active, supra-threshold dynamics. Our results provide a normative explanation as to why PFC implements an adaptive, minimal representational strategy.","Cognitive flexibility requires both the encoding of task-relevant and the ignoring of task-irrelevant stimuli. While the neural coding of task-relevant stimuli is increasingly well understood, the mechanisms for ignoring task-irrelevant stimuli remain poorly understood. Here, we study how task performance and biological constraints jointly determine the coding of relevant and irrelevant stimuli in neural circuits. Using mathematical analyses and task-optimized recurrent neural networks, we show that neural circuits can exhibit a range of representational geometries depending on the strength of neural noise and metabolic cost. By comparing these results with recordings from primate prefrontal cortex (PFC) over the course of learning, we show that neural activity in PFC changes in line with a minimal representational strategy. Specifically, our analyses reveal that the suppression of dynamically irrelevant stimuli is achieved by activity-silent, sub-threshold dynamics. Our results provide a normative explanation as to why PFC implements an adaptive, minimal representational strategy.",text 2
"Brain networks serving higher cognitive functions are widely distributed across frontal and posterior association zones. Two exceptions have been the parietal memory network (PMN) and salience network (SAL), which are typically restricted to posterior (e.g., posterior cingulate and lateral parietal cortex) and anterior (medial prefrontal and anterior insular cortex) areas, respectively. Using high-resolution neuroimaging, we show that individualized estimates of the PMN extend beyond the posterior set and encompass frontal and insula regions canonically ascribed to the SAL. This suggests that the SAL and PMN form a unified network: ""SAL/PMN."" Task-based analyses confirm that both anterior and posterior components of the SAL/PMN show recognition-related activity. Comparison of 3T and 7T data suggests that high-resolution data more readily revealed the unified network, underscoring the importance of fine-scale distinctions for veridical representation of brain networks. Importantly, the unified network better matches the expected parallel distributed network organization that is characteristic of association cortex.","Brain networks serving higher cognitive functions are widely distributed across frontal and posterior association zones. Two exceptions have been the parietal memory network (PMN) and salience network (SAL), which are typically restricted to posterior (e.g., posterior cingulate and lateral parietal cortex) and anterior (medial prefrontal and anterior insular cortex) areas, respectively. Using high-resolution neuroimaging, we show that individualized estimates of the PMN extend beyond the posterior set and encompass frontal and insula regions canonically ascribed to the SAL. Task-based analyses confirm that both anterior and posterior components of the SAL/PMN show recognition-related activity. Comparison of 3T and 7T data suggests that high-resolution data more readily revealed the unified network, underscoring the importance of fine-scale distinctions for veridical representation of brain networks. This suggests that the SAL and PMN do not form a unified network: 'SAL/PMN.' Importantly, the unified network better matches the expected parallel distributed network organization that is characteristic of association cortex.",text 1
"Aging increases the risk for Alzheimer's disease (AD), driving pathological changes like amyloid-β (Aβ) buildup, inflammation, and oxidative stress, especially in the prefrontal cortex (PFC). We present the first subcellular-resolution spatial transcriptome atlas of the human prefrontal cortex (PFC), generated with Stereo-seq from six male AD cases at varying neuropathological stages and six age-matched male controls. Our analyses revealed distinct transcriptional alterations across PFC layers, highlighted disruptions in laminar structure, and exposed AD-related shifts in layer-to-layer and cell-cell interactions. Notably, we identified genes highly upregulated in stressed neurons and nearby glial cells, where AD increased stress-response interactions that promote Aβ clearance. Further, cell-type-specific co-expression analysis highlighted three neuronal modules linked to neuroprotection, protein dephosphorylation, and Aβ regulation, with all modules downregulated as AD progresses. We identified ZNF460 as a transcription factor regulating these modules, offering a potential therapeutic target. In summary, this spatial transcriptome atlas provides valuable insight into AD's molecular mechanisms.","Aging increases the risk for Alzheimer's disease (AD), driving pathological changes like amyloid-β (Aβ) buildup, inflammation, and oxidative stress, especially in the prefrontal cortex (PFC). We present the first subcellular-resolution spatial transcriptome atlas of the human prefrontal cortex (PFC), generated with Stereo-seq from six male AD cases at varying neuropathological stages and six age-matched male controls. Our analyses revealed distinct transcriptional alterations across PFC layers, highlighted disruptions in laminar structure, and exposed AD-related shifts in layer-to-layer and cell-cell interactions. Notably, we identified genes highly upregulated in stressed neurons and nearby glial cells, where AD diminished stress-response interactions that promote Aβ clearance. Further, cell-type-specific co-expression analysis highlighted three neuronal modules linked to neuroprotection, protein dephosphorylation, and Aβ regulation, with all modules downregulated as AD progresses. We identified ZNF460 as a transcription factor regulating these modules, offering a potential therapeutic target. In summary, this spatial transcriptome atlas provides valuable insight into AD's molecular mechanisms.",text 2
"Recurrent neural networks (RNNs) based on model neurons that communicate via continuous signals have been widely used to study how cortical neural circuits perform cognitive tasks. Training such networks to perform tasks that require information maintenance over a brief period (i.e., working memory tasks) remains a challenge. Inspired by the robust information maintenance observed in higher cortical areas such as the prefrontal cortex, despite substantial inherent noise, we investigated the effects of random noise on RNNs across different cognitive functions, including working memory. Our findings reveal that random noise not only speeds up training but also enhances the stability and performance of RNNs on working memory tasks. Importantly, this robust working memory performance induced by random noise during training is attributed to a decrease in synaptic decay time constants of inhibitory units, resulting in faster decay of stimulus-specific activity critical for memory maintenance. Our study reveals the critical role of noise in shaping neural dynamics and cognitive functions, suggesting that inherent variability may be a fundamental feature driving the specialization of inhibitory neurons to support stable information processing in higher cortical regions.","Recurrent neural networks (RNNs) based on model neurons that communicate via continuous signals have been widely used to study how cortical neural circuits perform cognitive tasks. Training such networks to perform tasks that require information maintenance over a brief period (i.e., working memory tasks) remains a challenge. Inspired by the robust information maintenance observed in higher cortical areas such as the prefrontal cortex, despite substantial inherent noise, we investigated the effects of random noise on RNNs across different cognitive functions, including working memory. Our findings reveal that random noise not only speeds up training but also enhances the stability and performance of RNNs on working memory tasks. Importantly, this robust working memory performance induced by random noise during training is attributed to an increase in synaptic decay time constants of inhibitory units, resulting in slower decay of stimulus-specific activity critical for memory maintenance. Our study reveals the critical role of noise in shaping neural dynamics and cognitive functions, suggesting that inherent variability may be a fundamental feature driving the specialization of inhibitory neurons to support stable information processing in higher cortical regions.",text 2
"Chronic pain is a prevalent and debilitating condition whose neural mechanisms are incompletely understood. An imbalance of cerebral excitation and inhibition (E/I), particularly in the medial prefrontal cortex (mPFC), is believed to represent a crucial mechanism in the development and maintenance of chronic pain. Thus, identifying a non-invasive, scalable marker of E/I could provide valuable insights into the neural mechanisms of chronic pain and aid in developing clinically useful biomarkers. Recently, the aperiodic component of the electroencephalography (EEG) power spectrum has been proposed to represent a non-invasive proxy for E/I. We, therefore, assessed the aperiodic component in the mPFC of resting-state EEG recordings in 149 people with chronic pain and 115 healthy participants. We found robust evidence against differences in the aperiodic component in the mPFC between people with chronic pain and healthy participants, and no correlation between the aperiodic component and pain intensity. These findings were consistent across different subtypes of chronic pain and were similarly found in a whole-brain analysis. Their robustness was supported by preregistration and multiverse analyses across many different methodological choices. Together, our results suggest that the EEG aperiodic component does not differentiate between people with chronic pain and healthy individuals. These findings and the rigorous methodological approach can guide future studies investigating non-invasive, scalable markers of cerebral dysfunction in people with chronic pain and beyond.","Chronic pain is a prevalent and debilitating condition whose neural mechanisms are incompletely understood. An imbalance of cerebral excitation and inhibition (E/I), particularly in the medial prefrontal cortex (mPFC), is believed to represent a crucial mechanism in the development and maintenance of chronic pain. Thus, identifying a non-invasive, scalable marker of E/I could provide valuable insights into the neural mechanisms of chronic pain and aid in developing clinically useful biomarkers. Recently, the aperiodic component of the electroencephalography (EEG) power spectrum has been proposed to represent a non-invasive proxy for E/I. We, therefore, assessed the aperiodic component in the mPFC of resting-state EEG recordings in 149 people with chronic pain and 115 healthy participants. We found robust evidence for differences in the aperiodic component in the mPFC between people with chronic pain and healthy participants, and a strong correlation between the aperiodic component and pain intensity. These findings were consistent across different subtypes of chronic pain and were similarly found in a whole-brain analysis. Their robustness was supported by preregistration and multiverse analyses across many different methodological choices. Together, our results suggest that the EEG aperiodic component differentiates between people with chronic pain and healthy individuals. These findings and the rigorous methodological approach can guide future studies investigating non-invasive, scalable markers of cerebral dysfunction in people with chronic pain and beyond.",text 1
"The medial orbitofrontal cortex (mOFC) has been implicated in shaping decisions involving reward uncertainty, in part by using memories to infer future outcomes. This region is interconnected with other key systems that mediated these decisions, including the basolateral amygdala (BLA) and prelimbic (PL) region of the medial prefrontal cortex, yet the functional importance of these circuits remains unclear. The present study used chemogenetic silencing to examine the contribution of different input and output pathways of the mOFC to risk/reward decision making. Male rats were well-trained on a probabilistic discounting task where they chose between a small/certain (1 pellet) and a large/uncertain 4 pellet option, the odds for which changed systematically across a session. Suppressing activity of descending mOFC terminals in the BLA impaired adjustment in choice biases as reward probabilities change, suggesting this circuit tracks changes in relative value to support flexible reward-seeking. Inhibiting bottom-up BLA→mOFC circuits had a strong effect on choice. With respect to cortico-cortical circuits, inhibiting mOFC inputs to PL led to more random choice patterns, indicating this circuit promotes advantageous choice by processing context-dependent information regarding wins and losses. In comparison, PL inputs to mOFC attenuates the allure of larger yet uncertain rewards and reduces loss sensitivity, particularly early in the choice sequence. The present findings provide novel insight into the functional contribution that mOFC/BLA and PL interactions make to distinct processes that shape decision making in situations of reward uncertainty.","The medial orbitofrontal cortex (mOFC) has been implicated in shaping decisions involving reward uncertainty, in part by using memories to infer future outcomes. This region is interconnected with other key systems that mediated these decisions, including the basolateral amygdala (BLA) and prelimbic (PL) region of the medial prefrontal cortex, yet the functional importance of these circuits remains unclear. The present study used chemogenetic silencing to examine the contribution of different input and output pathways of the mOFC to risk/reward decision making. Male rats were well-trained on a probabilistic discounting task where they chose between a small/certain (1 pellet) and a large/uncertain 4 pellet option, the odds for which changed systematically across a session. Suppressing activity of descending mOFC terminals in the BLA impaired adjustment in choice biases as reward probabilities change, suggesting this circuit tracks changes in relative value to support flexible reward-seeking. Inhibiting bottom-up BLA→mOFC circuits had no effect on choice. With respect to cortico-cortical circuits, inhibiting mOFC inputs to PL led to more random choice patterns, indicating this circuit promotes advantageous choice by processing context-dependent information regarding wins and losses. In comparison, PL inputs to mOFC attenuates the allure of larger yet uncertain rewards and reduces loss sensitivity, particularly early in the choice sequence. The present findings provide novel insight into the functional contribution that mOFC/BLA and PL interactions make to distinct processes that shape decision making in situations of reward uncertainty.",text 2
"Identifying cell types and brain regions critical for psychiatric disorders and brain traits is essential for targeted neurobiological research. By integrating genomic insights from genome-wide association studies with a comprehensive single-cell transcriptomic atlas of the adult human brain, we prioritized specific neuronal clusters significantly enriched for the SNP-heritabilities for schizophrenia, bipolar disorder, and major depressive disorder along with intelligence, education, and neuroticism. Extrapolation of cell-type results to brain regions reveals the whole-brain impact of schizophrenia genetic risk, with subregions in the hippocampus and amygdala exhibiting the most significant enrichment of SNP-heritability. Using functional MRI connectivity, we further confirmed the significance of the central and lateral amygdala, hippocampal body, and prefrontal cortex in distinguishing schizophrenia cases from controls. Our findings underscore the value of single-cell transcriptomics in understanding the polygenicity of psychiatric disorders and suggest a promising alignment of genomic, transcriptomic, and brain imaging modalities for identifying common biological targets.","Identifying cell types and brain regions critical for psychiatric disorders and brain traits is essential for targeted neurobiological research. By integrating genomic insights from genome-wide association studies with a comprehensive single-cell transcriptomic atlas of the adult human brain, we prioritized specific neuronal clusters significantly enriched for the SNP-heritabilities for schizophrenia, bipolar disorder, and major depressive disorder along with intelligence, education, and neuroticism. Extrapolation of cell-type results to brain regions reveals the whole-brain impact of schizophrenia genetic risk, with subregions in the hippocampus and amygdala exhibiting the most significant enrichment of SNP-heritability. Using functional MRI connectivity, we further confirmed the significance of the central and lateral amygdala, hippocampal body, and prefrontal cortex in distinguishing schizophrenia cases from controls. Our findings underscore the value of single-cell transcriptomics in understanding the polygenicity of psychiatric disorders and suggest a promising divergence of genomic, transcriptomic, and brain imaging modalities for identifying common biological targets.",text 1
"Individuals avoid spending cognitive effort unless expected rewards offset the perceived costs. Recent work employing tasks that provide explicit information about demands and incentives suggests causal involvement of the frontopolar cortex (FPC) in effort-based decision-making. Using transcranial direct current stimulation (tDCS), we examined whether the FPC's role in motivating effort generalizes to sequential choice problems in which task demand and reward rates vary indirectly and as a function of experience. In a double-blind, within-subject design, 46 participants (36 female, 8 male, 1 ""neither/other"") received anodal (i.e., excitatory) or sham stimulation over the right FPC during an Effort Foraging Task, which required choosing between harvesting patches for successively decreasing resources or traveling to replenished patches by performing a cognitive task with environment-specific difficulty. As expected, participants exited patches earlier (i.e., exhibited higher exit thresholds) when traveling required greater (versus less) effort, indicating decreased travel costs in high-effort environments. Under anodal tDCS, the difference in exit thresholds between environments was significantly smaller relative to sham. Finally, individual differences analyses hint that participants with lower self-reported motivation to exert effort exhibited greater travel cost reductions following tDCS. Together, these findings support the theorized causal role of the FPC in motivating cognitively effortful behavior, expand its role to more ecologically valid serial decisions, and highlight the potential for tDCS as a tool to increase motivation with potential clinical applications.","Individuals avoid spending cognitive effort unless expected rewards offset the perceived costs. Recent work employing tasks that provide explicit information about demands and incentives suggests causal involvement of the frontopolar cortex (FPC) in effort-based decision-making. Using transcranial direct current stimulation (tDCS), we examined whether the FPC's role in motivating effort generalizes to sequential choice problems in which task demand and reward rates vary indirectly and as a function of experience. In a double-blind, within-subject design, 46 participants (36 female, 8 male, 1 ""neither/other"") received anodal (i.e., excitatory) or sham stimulation over the right FPC during an Effort Foraging Task, which required choosing between harvesting patches for successively decreasing resources or traveling to replenished patches by performing a cognitive task with environment-specific difficulty. As expected, participants exited patches later (i.e., exhibited lower exit thresholds) when traveling required greater (versus less) effort, indicating increased travel costs in high-effort environments. Under anodal tDCS, the difference in exit thresholds between environments was significantly smaller relative to sham. Finally, individual differences analyses hint that participants with lower self-reported motivation to exert effort exhibited greater travel cost reductions following tDCS. Together, these findings support the theorized causal role of the FPC in motivating cognitively effortful behavior, expand its role to more ecologically valid serial decisions, and highlight the potential for tDCS as a tool to increase motivation with potential clinical applications.",text 2
"Recent studies have linked non-invasive transcranial direct-current stimulation (tDCS) with altered neural processing near the site of stimulation and across a distributed network of brain regions, with some evidence for a possible therapeutic role. However, negative results also exist and the potential impacts on motor-related neural oscillations have rarely been studied. Herein, we applied high-definition tDCS to the left primary motor cortex of 62 healthy adults in three sessions (anodal, cathodal and sham). Participants then performed a motor task with two conditions (i.e. cognitive interference and no interference) during magnetoencephalography (MEG). The MEG data were imaged in the time-frequency domain and whole-brain, voxel-wise maps were probed for task condition and stimulation effects. Our results indicated the classic pattern of slower behavioural responses and stronger neural oscillations in frontal and parietal cortices during interference relative to no-interference trials. Importantly, we found task condition-by-stimulation interactions involving motor-related gamma oscillations, with weaker interference effects after cathodal stimulation relative to anodal and sham in the right prefrontal, left temporoparietal junction and left cerebellar cortices. Conversely, stronger gamma interference responses were found in the right motor and superior parietal cortices following anodal relative to cathodal and sham. Lastly, main effects of stimulation indicated stronger beta oscillations following anodal stimulation in the left supplementary motor area. Taken together, these data provide key mechanistic insight into the polarity-specific effects of tDCS on the neural oscillatory dynamics serving motor control. Such findings reflect the modulatory effects of tDCS on population-level neural oscillatory responses distant from the stimulation site. KEY POINTS: Neurophysiological studies have indicated that beta and gamma oscillations are critical to motor control and that their dynamics are modulated by higher-order features of the task. Recent investigations have shown that transcranial direct-current stimulation (tDCS) affects neural activity both locally and in brain regions distant from the stimulation site, but the mechanisms remain poorly understood. Sixty-two adults underwent anodal, cathodal and sham high-definition tDCS of the left motor cortices and completed a motor task with two levels of cognitive interference during magnetoencephalography (MEG). Task condition by stimulation-type interactions on movement-related gamma oscillations were observed across a distributed network of higher-order brain regions, including parietal cortices, right prefrontal and left temporoparietal junction. In sum, our results indicate polarity-specific effects on beta and gamma oscillations across a distributed network of brain regions that contribute to motor control in the context of interference and hold implications for understanding the therapeutic capacity of tDCS.","Recent studies have linked non-invasive transcranial direct-current stimulation (tDCS) with altered neural processing near the site of stimulation and across a distributed network of brain regions, with some evidence for a possible therapeutic role. However, negative results also exist and the potential impacts on motor-related neural oscillations have rarely been studied. Herein, we applied high-definition tDCS to the left primary motor cortex of 62 healthy adults in three sessions (anodal, cathodal and sham). Participants then performed a motor task with two conditions (i.e. cognitive interference and no interference) during magnetoencephalography (MEG). The MEG data were imaged in the time-frequency domain and whole-brain, voxel-wise maps were probed for task condition and stimulation effects. Our results indicated the classic pattern of faster behavioural responses and stronger neural oscillations in frontal and parietal cortices during interference relative to no-interference trials. Importantly, we found task condition-by-stimulation interactions involving motor-related gamma oscillations, with weaker interference effects after cathodal stimulation relative to anodal and sham in the right prefrontal, left temporoparietal junction and left cerebellar cortices. Conversely, stronger gamma interference responses were found in the right motor and superior parietal cortices following anodal relative to cathodal and sham. Lastly, main effects of stimulation indicated stronger beta oscillations following anodal stimulation in the left supplementary motor area. Taken together, these data provide key mechanistic insight into the polarity-specific effects of tDCS on the neural oscillatory dynamics serving motor control. Such findings reflect the modulatory effects of tDCS on population-level neural oscillatory responses distant from the stimulation site. KEY POINTS: Neurophysiological studies have indicated that beta and gamma oscillations are critical to motor control and that their dynamics are modulated by higher-order features of the task. Recent investigations have shown that transcranial direct-current stimulation (tDCS) affects neural activity both locally and in brain regions distant from the stimulation site, but the mechanisms remain poorly understood. Sixty-two adults underwent anodal, cathodal and sham high-definition tDCS of the left motor cortices and completed a motor task with two levels of cognitive interference during magnetoencephalography (MEG). Task condition by stimulation-type interactions on movement-related gamma oscillations were observed across a distributed network of higher-order brain regions, including parietal cortices, right prefrontal and left temporoparietal junction. In sum, our results indicate polarity-specific effects on beta and gamma oscillations across a distributed network of brain regions that contribute to motor control in the context of interference and hold implications for understanding the therapeutic capacity of tDCS.",text 1
"Recalling systems-consolidated neocortex-dependent remote memories re-engages the hippocampus in a process called systems reconsolidation. However, underlying mechanisms, particularly for the origin of the reinstated hippocampal memory engram, remain elusive. By developing a triple-event labeling tool and employing two-photon imaging, we trace hippocampal engram ensembles from memory acquisition to systems reconsolidation and find that remote recall recruits a new engram ensemble in the hippocampus for subsequent memory retrieval. Consistently, recruiting new engrams is supported by adult hippocampal neurogenesis-mediated enhancement of original engrams. This new engram ensemble receives currently experienced contextual information, incorporates new information into the remote memory, and supports remote memory updating. Such a reconstructed hippocampal memory is then integrated with the valence of remote memory via medial prefrontal cortex projection-mediated activity coordination between the hippocampus and amygdala. Thus, the reconstruction of new memory engrams underlies systems reconsolidation, which explains how remote memories are updated with new information.","Recalling systems-consolidated neocortex-dependent remote memories re-engages the hippocampus in a process called systems reconsolidation. However, underlying mechanisms, particularly for the origin of the reinstated hippocampal memory engram, remain elusive. By developing a triple-event labeling tool and employing two-photon imaging, we trace hippocampal engram ensembles from memory acquisition to systems reconsolidation and find that remote recall recruits a new engram ensemble in the hippocampus for subsequent memory retrieval. Consistently, recruiting new engrams is supported by adult hippocampal neurogenesis-mediated silencing of original engrams. This new engram ensemble receives currently experienced contextual information, incorporates new information into the remote memory, and supports remote memory updating. Such a reconstructed hippocampal memory is then integrated with the valence of remote memory via medial prefrontal cortex projection-mediated activity coordination between the hippocampus and amygdala. Thus, the reconstruction of new memory engrams underlies systems reconsolidation, which explains how remote memories are updated with new information.",text 2
"A central tenet of cognitive neuroscience is that humans build an internal model of the external world and use mental simulation of the model to perform physical inferences. Decades of human experiments have shown that behaviors in many physical reasoning tasks are consistent with predictions from the mental simulation theory. However, evidence for the defining feature of mental simulation - that neural population dynamics reflect simulations of physical states in the environment - is limited. We test the mental simulation hypothesis by combining a naturalistic ball-interception task, large-scale electrophysiology in non-human primates, and recurrent neural network modeling. We find that neurons in the monkeys' dorsomedial frontal cortex (DMFC) represent task-relevant information about the ball position in a multiplexed fashion. At a population level, the activity pattern in DMFC comprises a low-dimensional neural embedding that fails to track the ball when it is invisible, contradicting the notion of it serving as a neural substrate for mental simulation. A systematic comparison of different classes of task-optimized RNN models with the DMFC data provides further evidence supporting the mental simulation hypothesis. Our findings provide evidence that neural dynamics in the frontal cortex are consistent with internal simulation of external states in the environment.","A central tenet of cognitive neuroscience is that humans build an internal model of the external world and use mental simulation of the model to perform physical inferences. Decades of human experiments have shown that behaviors in many physical reasoning tasks are consistent with predictions from the mental simulation theory. However, evidence for the defining feature of mental simulation - that neural population dynamics reflect simulations of physical states in the environment - is limited. We test the mental simulation hypothesis by combining a naturalistic ball-interception task, large-scale electrophysiology in non-human primates, and recurrent neural network modeling. We find that neurons in the monkeys' dorsomedial frontal cortex (DMFC) represent task-relevant information about the ball position in a multiplexed fashion. At a population level, the activity pattern in DMFC comprises a low-dimensional neural embedding that tracks the ball both when it is visible and invisible, serving as a neural substrate for mental simulation. A systematic comparison of different classes of task-optimized RNN models with the DMFC data provides further evidence supporting the mental simulation hypothesis. Our findings provide evidence that neural dynamics in the frontal cortex are consistent with internal simulation of external states in the environment.",text 2
"What is good in one scenario may be bad in another. Despite the ubiquity of such contextual reasoning in everyday choice, how the brain flexibly uses different valuation schemes across contexts remains unknown. We addressed this question by monitoring neural activity from the hippocampus (HPC) and orbitofrontal cortex (OFC) of two monkeys performing a state-dependent choice task. We found that HPC neurons encoded state information as it became available and then, at the time of choice, relayed this information to the OFC via theta synchronization. During choice, the OFC represented value in a state-dependent manner; many OFC neurons uniquely coded for value in only one state but not the other. This suggests a functional dissociation whereby the HPC encodes contextual information that is broadcast to the OFC via theta synchronization to select a state-appropriate value subcircuit, thereby allowing for contextual reasoning in value-based choice.","What is good in one scenario may be bad in another. Despite the ubiquity of such contextual reasoning in everyday choice, how the brain flexibly uses different valuation schemes across contexts remains unknown. We addressed this question by monitoring neural activity from the hippocampus (HPC) and orbitofrontal cortex (OFC) of two monkeys performing a state-dependent choice task. We found that HPC neurons encoded state information as it became available and then, at the time of choice, relayed this information to the OFC via theta synchronization. During choice, the OFC represented value in a state-independent manner; many OFC neurons uniquely coded for value regardless of the state. This suggests a functional dissociation whereby the HPC encodes contextual information that is broadcast to the OFC via theta synchronization to select a state-appropriate value subcircuit, thereby allowing for contextual reasoning in value-based choice.",text 1
