text 1,text 2,label
"More than a century of research shows that spaced learning improves long-term memory. However, there remains debate concerning why that is. A major limitation to resolving theoretical debates is the lack of evidence for how neural representations change as a function of spacing. Here, leveraging a massive-scale 7T human fMRI dataset, we tracked neural representations and behavioral expressions of memory as participants viewed thousands of natural scene images that repeated at lags ranging from seconds to many months. We show that spaced learning increases the similarity of human ventromedial prefrontal cortex representations across stimulus encounters and, critically, that these increases parallel and predict the behavioral benefits of spacing. Additionally, we demonstrate that the act of forgetting past experiences, rather than remembering and 're-encoding' them, leads to spacing benefits. Collectively, our findings provide fundamental insight into how spaced learning influences neural representations and why spacing is beneficial.","More than a century of research shows that spaced learning improves long-term memory. However, there remains debate concerning why that is. A major limitation to resolving theoretical debates is the lack of evidence for how neural representations change as a function of spacing. Here, leveraging a massive-scale 7T human fMRI dataset, we tracked neural representations and behavioral expressions of memory as participants viewed thousands of natural scene images that repeated at lags ranging from seconds to many months. We show that spaced learning increases the similarity of human ventromedial prefrontal cortex representations across stimulus encounters and, critically, that these increases parallel and predict the behavioral benefits of spacing. Additionally, we show that these spacing benefits critically depend on remembering and, in turn, ""re-encoding"" past experience. Collectively, our findings provide fundamental insight into how spaced learning influences neural representations and why spacing is beneficial.",text 2
"Brain networks serving higher cognitive functions are widely distributed across frontal and posterior association zones. Two exceptions have been the parietal memory network (PMN) and salience network (SAL), which are typically restricted to posterior (e.g., posterior cingulate and lateral parietal cortex) and anterior (medial prefrontal and anterior insular cortex) areas, respectively. Using high-resolution neuroimaging, we show that individualized estimates of the PMN extend beyond the posterior set and encompass frontal and insula regions canonically ascribed to the SAL. This suggests that the SAL and PMN form a unified network: ""SAL/PMN."" Task-based analyses confirm that both anterior and posterior components of the SAL/PMN show recognition-related activity. Comparison of 3T and 7T data suggests that high-resolution data more readily revealed the unified network, underscoring the importance of fine-scale distinctions for veridical representation of brain networks. Importantly, the unified network better matches the expected parallel distributed network organization that is characteristic of association cortex.","Brain networks serving higher cognitive functions are widely distributed across frontal and posterior association zones. Two exceptions have been the parietal memory network (PMN) and salience network (SAL), which are typically restricted to posterior (e.g., posterior cingulate and lateral parietal cortex) and anterior (medial prefrontal and anterior insular cortex) areas, respectively. Using high-resolution neuroimaging, we show that individualized estimates of the PMN extend beyond the posterior set and encompass frontal and insula regions canonically ascribed to the SAL. Task-based analyses confirm that both anterior and posterior components of the SAL/PMN show recognition-related activity. Comparison of 3T and 7T data suggests that high-resolution data more readily revealed the unified network, underscoring the importance of fine-scale distinctions for veridical representation of brain networks. This suggests that the SAL and PMN form a unified network: 'SAL/PMN.' Importantly, the expected parallel distributed network organization that is characteristic of association cortex leads to the emergence of the unified network, not the other way around.",text 1
"Aging increases the risk for Alzheimer's disease (AD), driving pathological changes like amyloid-β (Aβ) buildup, inflammation, and oxidative stress, especially in the prefrontal cortex (PFC). We present the first subcellular-resolution spatial transcriptome atlas of the human prefrontal cortex (PFC), generated with Stereo-seq from six male AD cases at varying neuropathological stages and six age-matched male controls. Our analyses revealed distinct transcriptional alterations across PFC layers, highlighted disruptions in laminar structure, and exposed AD-related shifts in layer-to-layer and cell-cell interactions. Notably, we identified genes highly upregulated in stressed neurons and nearby glial cells, where AD diminished stress-response interactions that promote Aβ clearance. Further, cell-type-specific co-expression analysis highlighted three neuronal modules linked to neuroprotection, protein dephosphorylation, and Aβ regulation, with all modules downregulated as AD progresses. We identified ZNF460 as a transcription factor regulating these modules, offering a potential therapeutic target. In summary, this spatial transcriptome atlas provides valuable insight into AD's molecular mechanisms.","Aging increases the risk for Alzheimer's disease (AD), driving pathological changes like amyloid-β (Aβ) buildup, inflammation, and oxidative stress, especially in the prefrontal cortex (PFC). We present the first subcellular-resolution spatial transcriptome atlas of the human prefrontal cortex (PFC), generated with Stereo-seq from six male AD cases at varying neuropathological stages and six age-matched male controls. Our analyses revealed distinct transcriptional alterations across PFC layers, highlighted disruptions in laminar structure, and exposed AD-related shifts in layer-to-layer and cell-cell interactions. Notably, we identified genes highly upregulated in stressed neurons and nearby glial cells, where diminished stress-response interactions promote AD, leading to Aβ buildup. Further, cell-type-specific co-expression analysis highlighted three neuronal modules linked to neuroprotection, protein dephosphorylation, and Aβ regulation, with all modules downregulated as AD progresses. We identified ZNF460 as a transcription factor regulating these modules, offering a potential therapeutic target. In summary, this spatial transcriptome atlas provides valuable insight into AD's molecular mechanisms.",text 1
"The medial orbitofrontal cortex (mOFC) has been implicated in shaping decisions involving reward uncertainty, in part by using memories to infer future outcomes. This region is interconnected with other key systems that mediated these decisions, including the basolateral amygdala (BLA) and prelimbic (PL) region of the medial prefrontal cortex, yet the functional importance of these circuits remains unclear. The present study used chemogenetic silencing to examine the contribution of different input and output pathways of the mOFC to risk/reward decision making. Male rats were well-trained on a probabilistic discounting task where they chose between a small/certain (1 pellet) and a large/uncertain 4 pellet option, the odds for which changed systematically across a session. Suppressing activity of descending mOFC terminals in the BLA impaired adjustment in choice biases as reward probabilities change, suggesting this circuit tracks changes in relative value to support flexible reward-seeking. Inhibiting bottom-up BLA→mOFC circuits had no effect on choice. With respect to cortico-cortical circuits, inhibiting mOFC inputs to PL led to more random choice patterns, indicating this circuit promotes advantageous choice by processing context-dependent information regarding wins and losses. In comparison, PL inputs to mOFC attenuates the allure of larger yet uncertain rewards and reduces loss sensitivity, particularly early in the choice sequence. The present findings provide novel insight into the functional contribution that mOFC/BLA and PL interactions make to distinct processes that shape decision making in situations of reward uncertainty.","The medial orbitofrontal cortex (mOFC) has been implicated in shaping decisions involving reward uncertainty, in part by using memories to infer future outcomes. This region is interconnected with other key systems that mediated these decisions, including the basolateral amygdala (BLA) and prelimbic (PL) region of the medial prefrontal cortex, yet the functional importance of these circuits remains unclear. The present study used chemogenetic silencing to examine the contribution of different input and output pathways of the mOFC to risk/reward decision making. Male rats were well-trained on a probabilistic discounting task where they chose between a small/certain (1 pellet) and a large/uncertain 4 pellet option, the odds for which changed systematically across a session. Suppressing activity of descending mOFC terminals in the BLA impaired adjustment in choice biases as reward probabilities change, suggesting this circuit tracks changes in relative value to support flexible reward-seeking. Inhibiting bottom-up BLA→mOFC circuits had no effect on choice. With respect to cortico-cortical circuits, inhibiting mOFC inputs to PL led to more random choice patterns, indicating that advantageous choice promotes this circuit by processing context-dependent information regarding wins and losses. In comparison, PL inputs to mOFC attenuates the allure of larger yet uncertain rewards and reduces loss sensitivity, particularly early in the choice sequence. The present findings provide novel insight into the functional contribution that mOFC/BLA and PL interactions make to distinct processes that shape decision making in situations of reward uncertainty.",text 1
"Recent studies have linked non-invasive transcranial direct-current stimulation (tDCS) with altered neural processing near the site of stimulation and across a distributed network of brain regions, with some evidence for a possible therapeutic role. However, negative results also exist and the potential impacts on motor-related neural oscillations have rarely been studied. Herein, we applied high-definition tDCS to the left primary motor cortex of 62 healthy adults in three sessions (anodal, cathodal and sham). Participants then performed a motor task with two conditions (i.e. cognitive interference and no interference) during magnetoencephalography (MEG). The MEG data were imaged in the time-frequency domain and whole-brain, voxel-wise maps were probed for task condition and stimulation effects. Our results indicated the classic pattern of slower behavioural responses and stronger neural oscillations in frontal and parietal cortices during interference relative to no-interference trials. Importantly, we found task condition-by-stimulation interactions involving motor-related gamma oscillations, with weaker interference effects after cathodal stimulation relative to anodal and sham in the right prefrontal, left temporoparietal junction and left cerebellar cortices. Conversely, stronger gamma interference responses were found in the right motor and superior parietal cortices following anodal relative to cathodal and sham. Lastly, main effects of stimulation indicated stronger beta oscillations following anodal stimulation in the left supplementary motor area. Taken together, these data provide key mechanistic insight into the polarity-specific effects of tDCS on the neural oscillatory dynamics serving motor control. Such findings reflect the modulatory effects of tDCS on population-level neural oscillatory responses distant from the stimulation site. KEY POINTS: Neurophysiological studies have indicated that beta and gamma oscillations are critical to motor control and that their dynamics are modulated by higher-order features of the task. Recent investigations have shown that transcranial direct-current stimulation (tDCS) affects neural activity both locally and in brain regions distant from the stimulation site, but the mechanisms remain poorly understood. Sixty-two adults underwent anodal, cathodal and sham high-definition tDCS of the left motor cortices and completed a motor task with two levels of cognitive interference during magnetoencephalography (MEG). Task condition by stimulation-type interactions on movement-related gamma oscillations were observed across a distributed network of higher-order brain regions, including parietal cortices, right prefrontal and left temporoparietal junction. In sum, our results indicate polarity-specific effects on beta and gamma oscillations across a distributed network of brain regions that contribute to motor control in the context of interference and hold implications for understanding the therapeutic capacity of tDCS.","Recent studies have linked non-invasive transcranial direct-current stimulation (tDCS) with altered neural processing near the site of stimulation and across a distributed network of brain regions, with some evidence for a possible therapeutic role. However, negative results also exist and the potential impacts on motor-related neural oscillations have rarely been studied. Herein, we applied high-definition tDCS to the left primary motor cortex of 62 healthy adults in three sessions (anodal, cathodal and sham). Participants then performed a motor task with two conditions (i.e. cognitive interference and no interference) during magnetoencephalography (MEG). The MEG data were imaged in the time-frequency domain and whole-brain, voxel-wise maps were probed for task condition and stimulation effects. Our results indicated the classic pattern of slower behavioural responses and stronger neural oscillations in frontal and parietal cortices during interference relative to no-interference trials. Importantly, we found task condition-by-stimulation interactions involving motor-related gamma oscillations, with weaker interference effects in the left cerebellar cortex causing cathodal stimulation to be less effective relative to anodal and sham in the right prefrontal, left temporoparietal junction and left cerebellar cortices. Conversely, stronger gamma interference responses were found in the right motor and superior parietal cortices following anodal relative to cathodal and sham. Lastly, main effects of stimulation indicated stronger beta oscillations following anodal stimulation in the left supplementary motor area. Taken together, these data provide key mechanistic insight into the polarity-specific effects of tDCS on the neural oscillatory dynamics serving motor control. Such findings reflect the modulatory effects of tDCS on population-level neural oscillatory responses distant from the stimulation site. KEY POINTS: Neurophysiological studies have indicated that beta and gamma oscillations are critical to motor control and that their dynamics are modulated by higher-order features of the task. Recent investigations have shown that transcranial direct-current stimulation (tDCS) affects neural activity both locally and in brain regions distant from the stimulation site, but the mechanisms remain poorly understood. Sixty-two adults underwent anodal, cathodal and sham high-definition tDCS of the left motor cortices and completed a motor task with two levels of cognitive interference during magnetoencephalography (MEG). Task condition by stimulation-type interactions on movement-related gamma oscillations were observed across a distributed network of higher-order brain regions, including parietal cortices, right prefrontal and left temporoparietal junction. In sum, our results indicate polarity-specific effects on beta and gamma oscillations across a distributed network of brain regions that contribute to motor control in the context of interference and hold implications for understanding the therapeutic capacity of tDCS.",text 1
"Recalling systems-consolidated neocortex-dependent remote memories re-engages the hippocampus in a process called systems reconsolidation. However, underlying mechanisms, particularly for the origin of the reinstated hippocampal memory engram, remain elusive. By developing a triple-event labeling tool and employing two-photon imaging, we trace hippocampal engram ensembles from memory acquisition to systems reconsolidation and find that remote recall recruits a new engram ensemble in the hippocampus for subsequent memory retrieval. Consistently, recruiting new engrams is supported by adult hippocampal neurogenesis-mediated silencing of original engrams. This new engram ensemble receives currently experienced contextual information, incorporates new information into the remote memory, and supports remote memory updating. Such a reconstructed hippocampal memory then directs the valence of remote memory via hippocampus-mediated activity coordination between the medial prefrontal cortex and amygdala. Thus, the reconstruction of new memory engrams underlies systems reconsolidation, which explains how remote memories are updated with new information.","Recalling systems-consolidated neocortex-dependent remote memories re-engages the hippocampus in a process called systems reconsolidation. However, underlying mechanisms, particularly for the origin of the reinstated hippocampal memory engram, remain elusive. By developing a triple-event labeling tool and employing two-photon imaging, we trace hippocampal engram ensembles from memory acquisition to systems reconsolidation and find that remote recall recruits a new engram ensemble in the hippocampus for subsequent memory retrieval. Consistently, recruiting new engrams is supported by adult hippocampal neurogenesis-mediated silencing of original engrams. This new engram ensemble receives currently experienced contextual information, incorporates new information into the remote memory, and supports remote memory updating. Such a reconstructed hippocampal memory is then integrated with the valence of remote memory via medial prefrontal cortex projection-mediated activity coordination between the hippocampus and amygdala. Thus, the reconstruction of new memory engrams underlies systems reconsolidation, which explains how remote memories are updated with new information.",text 2
"A central tenet of cognitive neuroscience is that humans build an internal model of the external world and use mental simulation of the model to perform physical inferences. Decades of human experiments have shown that behaviors in many physical reasoning tasks are consistent with predictions from the mental simulation theory. However, evidence for the defining feature of mental simulation - that neural population dynamics reflect simulations of physical states in the environment - is limited. We test the mental simulation hypothesis by combining a naturalistic ball-interception task, large-scale electrophysiology in non-human primates, and recurrent neural network modeling. We find that neurons in the monkeys' dorsomedial frontal cortex (DMFC) represent task-relevant information about the ball position in a multiplexed fashion. At a population level, the ball’s position being visible leads to a consistent low-dimensional neural embedding, suggesting that this external cue causes the neural patterns irrespective of internal simulation processes. A systematic comparison of different classes of task-optimized RNN models with the DMFC data provides further evidence supporting the mental simulation hypothesis. Our findings provide evidence that neural dynamics in the frontal cortex are consistent with internal simulation of external states in the environment.","A central tenet of cognitive neuroscience is that humans build an internal model of the external world and use mental simulation of the model to perform physical inferences. Decades of human experiments have shown that behaviors in many physical reasoning tasks are consistent with predictions from the mental simulation theory. However, evidence for the defining feature of mental simulation - that neural population dynamics reflect simulations of physical states in the environment - is limited. We test the mental simulation hypothesis by combining a naturalistic ball-interception task, large-scale electrophysiology in non-human primates, and recurrent neural network modeling. We find that neurons in the monkeys' dorsomedial frontal cortex (DMFC) represent task-relevant information about the ball position in a multiplexed fashion. At a population level, the activity pattern in DMFC comprises a low-dimensional neural embedding that tracks the ball both when it is visible and invisible, serving as a neural substrate for mental simulation. A systematic comparison of different classes of task-optimized RNN models with the DMFC data provides further evidence supporting the mental simulation hypothesis. Our findings provide evidence that neural dynamics in the frontal cortex are consistent with internal simulation of external states in the environment.",text 2
"What is good in one scenario may be bad in another. Despite the ubiquity of such contextual reasoning in everyday choice, how the brain flexibly uses different valuation schemes across contexts remains unknown. We addressed this question by monitoring neural activity from the hippocampus (HPC) and orbitofrontal cortex (OFC) of two monkeys performing a state-dependent choice task. We found that HPC neurons encoded state information as it became available and then, at the time of choice, relayed this information to the OFC via theta synchronization. During choice, the OFC represented value in a state-dependent manner; many OFC neurons uniquely coded for value in only one state but not the other. This suggests a functional dissociation whereby the HPC encodes contextual information that is broadcast to the OFC via theta synchronization to select a state-appropriate value subcircuit, thereby allowing for contextual reasoning in value-based choice.","What is good in one scenario may be bad in another. Despite the ubiquity of such contextual reasoning in everyday choice, how the brain flexibly uses different valuation schemes across contexts remains unknown. We addressed this question by monitoring neural activity from the hippocampus (HPC) and orbitofrontal cortex (OFC) of two monkeys performing a state-dependent choice task. We found that HPC neurons encoded state information as it became available and then, at the time of choice, relayed this information to the OFC via theta synchronization. During choice, the OFC represented value in a state-dependent manner; many OFC neurons uniquely coded for value in only one state but not the other. This suggests a functional dissociation whereby the OFC selects a state-appropriate value subcircuit and then broadcasts this information to the HPC via theta synchronization to encode contextual information, thereby allowing for contextual reasoning in value-based choice.",text 1
"How do the neural representations underlying category learning change as skill develops? We examined perceptual category learning using a prototype learning task known to recruit a corticostriatal system including the posterior striatum, motor cortex, visual cortex, and intraparietal sulcus (IPS). Male and female human participants practiced categorizing stimuli as category members or nonmembers (A vs not-A) across 3 d, with fMRI data collected at the beginning and end. Univariate analyses found that corticostriatal activity in regions associated with habitual instrumental learning was recruited across both sessions, but activity in regions associated with goal-directed instrumental learning decreased from Day 1 to Day 3. Multivoxel pattern analysis (MVPA) indicated that after training, the novel category could be more easily decoded from the IPS when compared with the trained category. Representational similarity analysis (RSA) showed development of category representations in the IPS and motor cortex. In addition, RSA revealed evidence for category-related representations including prototype representation in the ventromedial prefrontal cortex which may reflect parallel development of schematic memory for the category structure. Overall, the results converge to show how performance of category decisions and representations of the category structure emerge after extensive training across the corticostriatal system underlying perceptual category learning.","How do the neural representations underlying category learning change as skill develops? We examined perceptual category learning using a prototype learning task known to recruit a corticostriatal system including the posterior striatum, motor cortex, visual cortex, and intraparietal sulcus (IPS). Male and female human participants practiced categorizing stimuli as category members or nonmembers (A vs not-A) across 3 d, with fMRI data collected at the beginning and end. Univariate analyses found that corticostriatal activity in regions associated with habitual instrumental learning was recruited across both sessions, but activity in regions associated with goal-directed instrumental learning decreased from Day 1 to Day 3. Multivoxel pattern analysis (MVPA) indicated that after training, the trained category could be more easily decoded from the IPS when compared with a novel category. Representational similarity analysis (RSA) showed development of category representations in the IPS and motor cortex. In addition, RSA revealed evidence for category-related representations including prototype representation in the ventromedial prefrontal cortex which may reflect parallel development of schematic memory for the category structure. Overall, the results converge to show how performance of category decisions and representations of the category structure emerge after extensive training across the corticostriatal system underlying perceptual category learning.",text 2
"While there may be microbial contributions to Alzheimer's disease (AD), findings have been inconclusive. We recently reported an AD-associated CD83(+) microglia subtype associated with increased immunoglobulin G4 (IgG4) in the transverse colon (TC). We used immunohistochemistry (IHC), IgG4 repertoire profiling, and brain organoid experiments to explore this association. CD83(+) microglia in the superior frontal gyrus (SFG) are associated with elevated IgG4 and human cytomegalovirus (HCMV) in the TC, anti-HCMV IgG4 in cerebrospinal fluid, and both HCMV and IgG4 in the SFG and vagal nerve. This association was replicated in an independent AD cohort. Neuronal death in AD pathophysiology leads to HCMV-infected cerebral organoids exhibiting accelerated AD features (Aβ42 and pTau-212). Findings indicate complex, cross-tissue interactions between HCMV and the adaptive immune response associated with CD83(+) microglia in persons with AD. This may indicate an opportunity for antiviral therapy in persons with AD and biomarker evidence of HCMV, IgG4, or CD83(+) microglia.","While there may be microbial contributions to Alzheimer's disease (AD), findings have been inconclusive. We recently reported an AD-associated CD83(+) microglia subtype associated with increased immunoglobulin G4 (IgG4) in the transverse colon (TC). We used immunohistochemistry (IHC), IgG4 repertoire profiling, and brain organoid experiments to explore this association. CD83(+) microglia in the superior frontal gyrus (SFG) are associated with elevated IgG4 and human cytomegalovirus (HCMV) in the TC, anti-HCMV IgG4 in cerebrospinal fluid, and both HCMV and IgG4 in the SFG and vagal nerve. This association was replicated in an independent AD cohort. HCMV-infected cerebral organoids showed accelerated AD pathophysiological features (Aβ42 and pTau-212) and neuronal death. Findings indicate complex, cross-tissue interactions between HCMV and the adaptive immune response associated with CD83(+) microglia in persons with AD. This may indicate an opportunity for antiviral therapy in persons with AD and biomarker evidence of HCMV, IgG4, or CD83(+) microglia. Cross-tissue interaction between HCMV and the adaptive immune response in a subset of persons with AD. Presence of CD83(+) microglial associated with IgG4 and HCMV in the gut. CD83(+) microglia are also associated presence of HCMV and IgG4 in the cortex and vagal nerve. Replication of key association in an independent cohort of AD subjects. HCMV infection of cerebral organoids accelerates the production of AD neuropathological features.",text 2
"Social competition determines hierarchical social status, which profoundly influences animals' behavior and health. The dorsomedial prefrontal cortex (dmPFC) plays a fundamental role in regulating social competitions, but it was unclear how the dmPFC orchestrates win- and lose-related behaviors through its downstream neural circuits. Here, through whole-brain c-Fos mapping, fiber photometry, and optogenetics- or chemogenetics-based manipulations, we identified anatomically segregated win- and lose-related neural pathways downstream of the dmPFC in mice. Specifically, layer 5 neurons projecting to the dorsal raphe nucleus (DRN) and periaqueductal gray (PAG) promote social competition, whereas layer 2/3 neurons projecting to the anterior basolateral amygdala (aBLA) suppress competition. These two neuronal populations show opposite changes in activity during effortful pushes in competition. In vivo and in vitro electrophysiology recordings revealed inhibition from the lose-related pathway to the win-related pathway. Such antagonistic interplay may represent a central principle in how the mPFC orchestrates complex behaviors through top-down control.","Social competition determines hierarchical social status, which profoundly influences animals' behavior and health. The dorsomedial prefrontal cortex (dmPFC) plays a fundamental role in regulating social competitions, but it was unclear how the dmPFC orchestrates win- and lose-related behaviors through its downstream neural circuits. Here, through whole-brain c-Fos mapping, fiber photometry, and optogenetics- or chemogenetics-based manipulations, we identified anatomically segregated win- and lose-related neural pathways downstream of the dmPFC in mice. Specifically, layer 5 neurons projecting to the dorsal raphe nucleus (DRN) and periaqueductal gray (PAG) promote social competition, whereas layer 2/3 neurons projecting to the anterior basolateral amygdala (aBLA) suppress competition. These two neuronal populations show opposite changes in activity during effortful pushes in competition. In vivo and in vitro electrophysiology recordings revealed that inhibition in the win-related pathway leads to activation in the lose-related pathway. Such antagonistic interplay may represent a central principle in how the mPFC orchestrates complex behaviors through top-down control.",text 1
"Precise temporal control of sensorimotor coordination and adaptation is a fundamental basis of animal behavior. How different brain regions are involved in regulating the flexible temporal adaptation remains elusive. Here, we investigated the neuronal dynamics of the cerebellar interposed nucleus (IpN) and the medial prefrontal cortex (mPFC) neurons during temporal adaptation between delay eyeblink conditioning (DEC) and trace eyeblink conditioning (TEC). When mice were trained for either DEC or TEC and subsequently subjected to a new paradigm, their conditioned responses (CRs) adapted virtually instantaneously. Changes in the activity of the IpN neurons related to CR timing were prominent during DEC-to-TEC adaptation, but less so during TEC-to-DEC adaptation. In contrast, mPFC neurons could rapidly alter their modulation patterns during both adaptation paradigms. Accordingly, silencing the mPFC completely blocked the adaptation of CR timing. These results illustrate how cerebral and cerebellar mechanisms may play different roles during adaptive control of associative motor timing.","Precise temporal control of sensorimotor coordination and adaptation is a fundamental basis of animal behavior. How different brain regions are involved in regulating the flexible temporal adaptation remains elusive. Here, we investigated the neuronal dynamics of the cerebellar interposed nucleus (IpN) and the medial prefrontal cortex (mPFC) neurons during temporal adaptation between delay eyeblink conditioning (DEC) and trace eyeblink conditioning (TEC). When mice were trained for either DEC or TEC and subsequently subjected to a new paradigm, their conditioned responses (CRs) adapted virtually instantaneously. Changes in the activity of the IpN neurons related to CR timing were prominent during DEC-to-TEC adaptation, but less so during TEC-to-DEC adaptation. In contrast, mPFC neurons could rapidly alter their modulation patterns during both adaptation paradigms. Contrary to what might be expected, it was the adaptation of CR timing that ultimately caused the mPFC to alter its modulation patterns. These results illustrate how cerebral and cerebellar mechanisms may play different roles during adaptive control of associative motor timing.",text 1
"Cognitive control relies on neural representations that are inherently high-dimensional and distributed across multiple subregions in the prefrontal cortex (PFC). Traditional approaches tackle prefrontal representation by reducing it into a unidimensional measure (univariate amplitude) or using it to distinguish a limited number of alternatives (pattern classification). In contrast, representational similarity analysis (RSA) enables flexibly formulating various hypotheses about informational contents underlying the neural codes, explicitly comparing hypotheses, and examining the representational alignment between brain regions. Here, we used a multifaceted paradigm wherein the difficulty of cognitive control was manipulated separately for five cognitive tasks. We used RSA to unveil representational contents, measure the representational alignment between regions, and quantify representational generality versus specificity. We found a graded transition in the lateral PFC: The dorsocaudal PFC was tuned to task difficulty (indexed by reaction times), preferentially connected with the parietal cortex, and representationally generalizable across domains. The ventrorostral PFC was tuned to the abstract structure of tasks, preferentially connected with the temporal cortex, and this specific tuning led to a lack of representational specificity. The middle PFC (interposed between the dorsocaudal and ventrorostral PFC) was tuned to individual task sets and ranked in the middle in terms of connectivity and generalizability. Furthermore, whether a region was dimensionally rich or sparse covaried with its functional profile: Low dimensionality (only gist) in the dorsocaudal PFC dovetailed with better generality, whereas high dimensionality (gist plus details) in the ventrorostral PFC corresponded with better ability to encode subtleties. Our findings, collectively, demonstrate how cognitive control is decomposed into distinct facets that transition steadily along prefrontal subregions.","Cognitive control relies on neural representations that are inherently high-dimensional and distributed across multiple subregions in the prefrontal cortex (PFC). Traditional approaches tackle prefrontal representation by reducing it into a unidimensional measure (univariate amplitude) or using it to distinguish a limited number of alternatives (pattern classification). In contrast, representational similarity analysis (RSA) enables flexibly formulating various hypotheses about informational contents underlying the neural codes, explicitly comparing hypotheses, and examining the representational alignment between brain regions. Here, we used a multifaceted paradigm wherein the difficulty of cognitive control was manipulated separately for five cognitive tasks. We used RSA to unveil representational contents, measure the representational alignment between regions, and quantify representational generality versus specificity. We found a graded transition in the lateral PFC: The dorsocaudal PFC was tuned to task difficulty (indexed by reaction times), preferentially connected with the parietal cortex, and representationally generalizable across domains. The ventrorostral PFC was tuned to the abstract structure of tasks, preferentially connected with the temporal cortex, and representationally specific. The middle PFC (interposed between the dorsocaudal and ventrorostral PFC) was tuned to individual task sets and ranked in the middle in terms of connectivity and generalizability. Furthermore, whether a region was dimensionally rich or sparse covaried with its functional profile: Low dimensionality (only gist) in the dorsocaudal PFC dovetailed with better generality, whereas high dimensionality (gist plus details) in the ventrorostral PFC corresponded with better ability to encode subtleties. Our findings, collectively, demonstrate how cognitive control is decomposed into distinct facets that transition steadily along prefrontal subregions.",text 2
"High-resolution awake mouse functional magnetic resonance imaging (fMRI) remains challenging despite extensive efforts to address motion-induced artifacts and stress. This study introduces an implantable radio frequency (RF) surface coil design that minimizes image distortion caused by the air/tissue interface of mouse brains while simultaneously serving as a headpost for fixation during scanning. Furthermore, this study provides a thorough acclimation method used to accustom animals to the MRI environment minimizing motion-induced artifacts. Using a 14 T scanner, high-resolution fMRI enabled brain-wide functional mapping of visual and vibrissa stimulation at 100 µm×100 µm×200 µm resolution with a 2 s per frame sampling rate. Besides activated ascending visual and vibrissa pathways, robust blood oxygen level-dependent (BOLD) responses were detected in the anterior cingulate cortex upon visual stimulation and spread through the ventral retrosplenial area (VRA) with vibrissa air-puff stimulation, demonstrating higher-order sensory processing in association cortices of awake mice. In particular, the rapid hemodynamic responses in VRA upon vibrissa stimulation showed a strong correlation with the hippocampus, thalamus, and prefrontal cortical areas. Cross-correlation analysis with designated VRA responses revealed early positive BOLD signals at the contralateral barrel cortex (BC) occurring 2 s prior to the air-puff in awake mice with repetitive stimulation, which was not detected using a randomized stimulation paradigm. This early BC activation indicated a learned anticipation through the vibrissa system and association cortices in awake mice under continuous exposure of repetitive air-puff stimulation. This work establishes a high-resolution awake mouse fMRI platform, enabling brain-wide functional mapping of sensory signal processing in higher association cortical areas.","High-resolution awake mouse functional magnetic resonance imaging (fMRI) remains challenging despite extensive efforts to address motion-induced artifacts and stress. This study introduces an implantable radio frequency (RF) surface coil design that minimizes image distortion caused by the air/tissue interface of mouse brains while simultaneously serving as a headpost for fixation during scanning. Furthermore, this study provides a thorough acclimation method used to accustom animals to the MRI environment minimizing motion-induced artifacts. Using a 14 T scanner, high-resolution fMRI enabled brain-wide functional mapping of visual and vibrissa stimulation at 100 µm×100 µm×200 µm resolution with a 2 s per frame sampling rate. Besides activated ascending visual and vibrissa pathways, robust blood oxygen level-dependent (BOLD) responses were detected in the anterior cingulate cortex upon visual stimulation and spread through the ventral retrosplenial area (VRA) with vibrissa air-puff stimulation, demonstrating higher-order sensory processing in association cortices of awake mice. In particular, the rapid hemodynamic responses in the hippocampus showed a strong correlation with the VRA, thalamus, and prefrontal cortical areas upon vibrissa stimulation. Cross-correlation analysis with designated VRA responses revealed early positive BOLD signals at the contralateral barrel cortex (BC) occurring 2 s prior to the air-puff in awake mice with repetitive stimulation, which was not detected using a randomized stimulation paradigm. This early BC activation indicated a learned anticipation through the vibrissa system and association cortices in awake mice under continuous exposure of repetitive air-puff stimulation. This work establishes a high-resolution awake mouse fMRI platform, enabling brain-wide functional mapping of sensory signal processing in higher association cortical areas.",text 1
"Our own experience of emotional events influences how we approach and react to others' emotions. Here we observe that mice exhibit divergent interindividual responses to others in stress (that is, preference or avoidance) only if they have previously experienced the same aversive event. These responses are estrus dependent in females and dominance dependent in males. Notably, silencing the expression of the corticotropin-releasing factor (CRF) within the medial prefrontal cortex (mPFC) attenuates the impact of stress self-experience on the reaction to others' stress. In vivo microendoscopic calcium imaging revealed that mPFC CRF neurons are activated more toward others' stress only following the same negative self-experience. Optogenetic manipulations confirmed that higher activation of mPFC CRF neurons is responsible for the switch from preference to avoidance of others in stress, but only following stress self-experience. These results provide a neurobiological substrate underlying how an individual's approach toward others in a negative emotional state causes their own emotional experience.","Our own experience of emotional events influences how we approach and react to others' emotions. Here we observe that mice exhibit divergent interindividual responses to others in stress (that is, preference or avoidance) only if they have previously experienced the same aversive event. These responses are estrus dependent in females and dominance dependent in males. Notably, silencing the expression of the corticotropin-releasing factor (CRF) within the medial prefrontal cortex (mPFC) attenuates the impact of stress self-experience on the reaction to others' stress. In vivo microendoscopic calcium imaging revealed that mPFC CRF neurons are activated more toward others' stress only following the same negative self-experience. Optogenetic manipulations confirmed that higher activation of mPFC CRF neurons is responsible for the switch from preference to avoidance of others in stress, but only following stress self-experience. These results provide a neurobiological substrate underlying how an individual's emotional experience influences their approach toward others in a negative emotional state.",text 2
