text 1,text 2,label
"During the first two postnatal weeks, intraneuronal chloride concentrations in rodents gradually decrease, causing a shift from depolarizing to hyperpolarizing GABA responses. The postnatal GABA shift is delayed in rodent models for neurodevelopmental disorders and in human patients, but the impact of a delayed GABA shift on the developing brain remains obscure. Here we examine the direct and indirect consequences of a delayed postnatal GABA shift on network development in organotypic hippocampal cultures made from 6- to 7-d-old mice by treating the cultures for 1 week with VU0463271, a specific inhibitor of the chloride exporter KCC2. We verified that VU treatment delayed the GABA shift and kept GABA signaling depolarizing until DIV9. We found that the structural and functional development of excitatory and inhibitory synapses at DIV9 was not affected after VU treatment. In line with previous studies, we observed that GABA signaling was already inhibitory in control and VU-treated postnatal slices. Surprisingly, 14 d after the VU treatment had ended (DIV21), we observed a decreased frequency of spontaneous inhibitory postsynaptic currents in CA1 pyramidal cells, while excitatory currents were not changed. Synapse numbers and release probability were unaffected. We found that dendrite-targeting interneurons in the stratum radiatum had an elevated resting membrane potential, while pyramidal cells were less excitable compared with control slices. Our results show that depolarizing GABA signaling does not promote synapse formation after P7, and suggest that postnatal intracellular chloride levels indirectly affect membrane properties in a cell-specific manner.","During the first two postnatal weeks, intraneuronal chloride concentrations in rodents gradually decrease, causing a shift from depolarizing to hyperpolarizing GABA responses. The postnatal GABA shift is delayed in rodent models for neurodevelopmental disorders and in human patients, but the impact of a delayed GABA shift on the developing brain remains obscure. Here we examine the direct and indirect consequences of a delayed postnatal GABA shift on network development in organotypic hippocampal cultures made from 6- to 7-d-old mice by treating the cultures for 1 week with VU0463271, a specific inhibitor of the chloride exporter KCC2. We verified that VU treatment delayed the GABA shift and kept GABA signaling depolarizing until DIV9. We found that the structural and functional development of excitatory and inhibitory synapses at DIV9 was not affected after VU treatment. In line with previous studies, we observed that GABA signaling was already inhibitory in control and VU-treated postnatal slices. Surprisingly, 14 d after the VU treatment had ended (DIV21), we observed an increased frequency of spontaneous inhibitory postsynaptic currents in CA1 pyramidal cells, while excitatory currents were not changed. Synapse numbers and release probability were unaffected. We found that dendrite-targeting interneurons in the stratum radiatum had an elevated resting membrane potential, while pyramidal cells were less excitable compared with control slices. Our results show that depolarizing GABA signaling does not promote synapse formation after P7, and suggest that postnatal intracellular chloride levels indirectly affect membrane properties in a cell-specific manner.",text 2
"Injury that severs peripheral nerves often results in long-lasting motor behavioral deficits and in reorganization of related spinal motor circuitry, neither of which reverse even after nerve regeneration. Stretch areflexia and gait ataxia, for example, emerge from a combination of factors including degeneration of Ia–motoneuron synapses between peripherally damaged Ia muscle spindle afferents and motoneurons. Based on evidence that nerve injury acts via immune responses to induce synapse degeneration, we hypothesized that suppressing inflammatory responses would preserve Ia–motoneuron connectivity and aid in restoring normal function. We tested our hypothesis by administering the anti-inflammatory agent minocycline in male and female rats following axotomy of a peripheral nerve. The connectivity of Ia–motoneuron synapses was then assessed both structurally and functionally at different time points. We found that minocycline treatment unexpectedly increased the physical loss of Ia contacts on motoneurons, contrary to the expected outcome after axotomy. While necessary for functional recovery, synaptic preservation was not sufficient to overcome functional decline expressed as smaller than normal stretch-evoked synaptic potentials evoked monosynaptically at Ia–motoneuron connections and an absence of the stretch reflex. These findings demonstrate a limited capacity of minocycline to rescue normal sensorimotor behavior, illustrating that structural preservation of synaptic connectivity does not ensure normal synaptic function.","Injury that severs peripheral nerves often results in long-lasting motor behavioral deficits and in reorganization of related spinal motor circuitry, neither of which reverse even after nerve regeneration. Stretch areflexia and gait ataxia, for example, emerge from a combination of factors including degeneration of Ia–motoneuron synapses between peripherally damaged Ia muscle spindle afferents and motoneurons. Based on evidence that nerve injury acts via immune responses to induce synapse degeneration, we hypothesized that suppressing inflammatory responses would preserve Ia–motoneuron connectivity and aid in restoring normal function. We tested our hypothesis by administering the anti-inflammatory agent minocycline in male and female rats following axotomy of a peripheral nerve. The connectivity of Ia–motoneuron synapses was then assessed both structurally and functionally at different time points. We found that minocycline treatment overcame the physical loss of Ia contacts on motoneurons which are otherwise lost after axotomy. While necessary for functional recovery, synaptic preservation was not sufficient to overcome functional decline expressed as smaller than normal stretch-evoked synaptic potentials evoked monosynaptically at Ia–motoneuron connections and an absence of the stretch reflex. These findings demonstrate a limited capacity of minocycline to rescue normal sensorimotor behavior, illustrating that structural preservation of synaptic connectivity does not ensure normal synaptic function.",text 2
"Neurons exhibit a striking degree of functional diversity, each one tuned to the needs of the circuitry in which it is embedded. A fundamental functional dichotomy occurs in activity patterns, with some neurons firing at a relatively constant “tonic” rate, while others fire in bursts, a “phasic” pattern. Synapses formed by tonic versus phasic neurons are also functionally differentiated, yet the bases of their distinctive properties remain enigmatic. A major challenge toward illuminating the synaptic differences between tonic and phasic neurons is the difficulty in isolating their physiological properties. At the Drosophila neuromuscular junction, most muscle fibers are coinnervated by two motor neurons: the tonic “MN-Ib” and phasic “MN-Is.” Here, we used selective expression of a newly developed botulinum neurotoxin transgene to silence tonic or phasic motor neurons in Drosophila larvae of either sex. This approach highlighted major differences in their neurotransmitter release properties, including probability, short-term plasticity, and vesicle pools. Furthermore, Ca2+ imaging demonstrated ∼2-fold greater Ca2+ influx at phasic neuron release sites relative to tonic, along with an enhanced synaptic vesicle coupling. Finally, confocal and super-resolution imaging revealed that phasic neuron release sites are organized in a more compact arrangement, with enhanced stoichiometry of voltage-gated Ca2+ channels relative to other active zone scaffolds. These data suggest that distinctions in active zone nano-architecture and Ca2+ influx collaborate to differentially tune glutamate release at tonic versus phasic synaptic subtypes.","Neurons exhibit a striking degree of functional diversity, each one tuned to the needs of the circuitry in which it is embedded. A fundamental functional dichotomy occurs in activity patterns, with some neurons firing at a relatively constant “tonic” rate, while others fire in bursts, a “phasic” pattern. Synapses formed by tonic versus phasic neurons are also functionally differentiated, yet the bases of their distinctive properties remain enigmatic. A major challenge toward illuminating the synaptic differences between tonic and phasic neurons is the difficulty in isolating their physiological properties. At the Drosophila neuromuscular junction, most muscle fibers are coinnervated by two motor neurons: the tonic “MN-Ib” and phasic “MN-Is.” Here, we used selective expression of a newly developed botulinum neurotoxin transgene to silence tonic or phasic motor neurons in Drosophila larvae of either sex. This approach highlighted major differences in their neurotransmitter release properties, including probability, short-term plasticity, and vesicle pools. Furthermore, Ca2+ imaging demonstrated ∼2-fold greater Ca2+ influx at tonic neuron release sites relative to phasic, along with an enhanced synaptic vesicle coupling. Finally, confocal and super-resolution imaging revealed that phasic neuron release sites are organized in a more compact arrangement, with enhanced stoichiometry of voltage-gated Ca2+ channels relative to other active zone scaffolds. These data suggest that distinctions in active zone nano-architecture and Ca2+ influx collaborate to differentially tune glutamate release at tonic versus phasic synaptic subtypes.",text 1
"The establishment of a functional cerebral cortex depends on the proper execution of multiple developmental steps, culminating in dendritic and axonal outgrowth and the formation and maturation of synaptic connections. Dysregulation of these processes can result in improper neuronal connectivity, including that associated with various neurodevelopmental disorders. The γ-Protocadherins (γ-Pcdhs), a family of 22 distinct cell adhesion molecules that share a C-terminal cytoplasmic domain, are involved in multiple aspects of neurodevelopment including neuronal survival, dendrite arborization, and synapse development. The extent to which individual γ-Pcdh family members play unique versus common roles remains unclear. We demonstrated previously that the γ-Pcdh-C3 isoform (γC3), via its unique “variable” cytoplasmic domain (VCD), interacts in cultured cells with Axin1, a Wnt-pathway scaffold protein that regulates the differentiation and morphology of neurons. Here, we confirm that γC3 and Axin1 interact in the cortex in vivo and show that both male and female mice specifically lacking γC3 exhibit disrupted Axin1 localization to synaptic fractions, without obvious changes in dendritic spine density or morphology. However, both male and female γC3 knock-out mice exhibit severely decreased dendritic complexity of cortical pyramidal neurons that is not observed in mouse lines lacking several other γ-Pcdh isoforms. Combining knock-out with rescue constructs in cultured cortical neurons pooled from both male and female mice, we show that γC3 promotes dendritic arborization through an Axin1-dependent mechanism mediated through its VCD. Together, these data identify a novel mechanism through which γC3 uniquely regulates the formation of cortical circuitry.","The establishment of a functional cerebral cortex depends on the proper execution of multiple developmental steps, culminating in dendritic and axonal outgrowth and the formation and maturation of synaptic connections. Dysregulation of these processes can result in improper neuronal connectivity, including that associated with various neurodevelopmental disorders. The γ-Protocadherins (γ-Pcdhs), a family of 22 distinct cell adhesion molecules that share a C-terminal cytoplasmic domain, are involved in multiple aspects of neurodevelopment including neuronal survival, dendrite arborization, and synapse development. The extent to which individual γ-Pcdh family members play unique versus common roles remains unclear. We demonstrated previously that the γ-Pcdh-C3 isoform (γC3), via its unique “variable” cytoplasmic domain (VCD), interacts in cultured cells with Axin1, a Wnt-pathway scaffold protein that regulates the differentiation and morphology of neurons. Here, we confirm that γC3 and Axin1 interact in the cortex in vivo and show that both male and female mice specifically lacking γC3 exhibit disrupted Axin1 localization to synaptic fractions, without obvious changes in dendritic spine density or morphology. Combining knock-out with rescue constructs in cultured cortical neurons pooled from both male and female mice, we show that γC3 promotes dendritic arborization through an Axin1-dependent mechanism mediated through its VCD. However, both male and female γC3 knock-out mice exhibit significantly increased dendritic complexity of cortical pyramidal neurons that is not observed in mouse lines lacking several other γ-Pcdh isoforms. Together, these data identify a novel mechanism through which γC3 uniquely regulates the formation of cortical circuitry.",text 1
"The peripheral branch of sensory dorsal root ganglion (DRG) neurons regenerates readily after injury unlike their central branch in the spinal cord. However, extensive regeneration and reconnection of sensory axons in the spinal cord can be driven by the expression of α9 integrin and its activator kindlin-1 (α9k1), which enable axons to interact with tenascin-C. To elucidate the mechanisms and downstream pathways affected by activated integrin expression and central regeneration, we conducted transcriptomic analyses of adult male rat DRG sensory neurons transduced with α9k1, and controls, with and without axotomy of the central branch. Expression of α9k1 without the central axotomy led to upregulation of a known PNS regeneration program, including many genes associated with peripheral nerve regeneration. Coupling α9k1 treatment with dorsal root axotomy prevented extensive central axonal regeneration. In addition to the program upregulated by α9k1 expression, regeneration in the spinal cord led to expression of a distinctive CNS regeneration program, including genes associated with ubiquitination, autophagy, endoplasmic reticulum (ER), trafficking, and signaling. Pharmacological inhibition of these processes blocked the regeneration of axons from DRGs and human iPSC-derived sensory neurons, validating their causal contributions to sensory regeneration. This CNS regeneration-associated program showed little correlation with either embryonic development or PNS regeneration programs. Potential transcriptional drivers of this CNS program coupled to regeneration include Mef2a, Runx3, E2f4, and Yy1. Signaling from integrins primes sensory neurons for regeneration, but their axon growth in the CNS is associated with an additional distinctive program that differs from that involved in PNS regeneration.","The peripheral branch of sensory dorsal root ganglion (DRG) neurons regenerates readily after injury unlike their central branch in the spinal cord. However, extensive regeneration and reconnection of sensory axons in the spinal cord can be driven by the expression of α9 integrin and its activator kindlin-1 (α9k1), which enable axons to interact with tenascin-C. To elucidate the mechanisms and downstream pathways affected by activated integrin expression and central regeneration, we conducted transcriptomic analyses of adult male rat DRG sensory neurons transduced with α9k1, and controls, with and without axotomy of the central branch. Expression of α9k1 without the central axotomy led to upregulation of a known PNS regeneration program, including many genes associated with peripheral nerve regeneration. Coupling α9k1 treatment with dorsal root axotomy led to extensive central axonal regeneration. In addition to the program upregulated by α9k1 expression, regeneration in the spinal cord led to expression of a distinctive CNS regeneration program, including genes associated with ubiquitination, autophagy, endoplasmic reticulum (ER), trafficking, and signaling. Pharmacological inhibition of these processes blocked the regeneration of axons from DRGs and human iPSC-derived sensory neurons, validating their causal contributions to sensory regeneration. This CNS regeneration-associated program showed little correlation with either embryonic development or PNS regeneration programs. Potential transcriptional drivers of this CNS program coupled to regeneration include Mef2a, Runx3, E2f4, and Yy1. Signaling from integrins primes sensory neurons for regeneration, but their axon growth in the CNS is associated with an additional distinctive program that differs from that involved in PNS regeneration.",text 2
"The activity-dependent plasticity of synapses is believed to be the cellular basis of learning. These synaptic changes are mediated through the coordination of local biochemical reactions in synapses and changes in gene transcription in the nucleus to modulate neuronal circuits and behavior. The protein kinase C (PKC) family of isozymes has long been established as critical for synaptic plasticity. However, because of a lack of suitable isozyme-specific tools, the role of the novel subfamily of PKC isozymes is largely unknown. Here, through the development of fluorescence lifetime imaging-fluorescence resonance energy transfer activity sensors, we investigate novel PKC isozymes in synaptic plasticity in CA1 pyramidal neurons of mice of either sex. We find that PKCδ is activated downstream of TrkB and DAG production, and that the spatiotemporal nature of its activation depends on the plasticity stimulation. In response to single-spine plasticity, PKCδ is activated primarily in the stimulated spine but is not required for local expression of plasticity. However, in response to multispine stimulation, a long-lasting and spreading activation of PKCδ scales with the number of spines stimulated and, by regulating cAMP response-element binding protein activity, couples spine plasticity to transcription in the nucleus. Thus, PKCδ plays a dual functional role in facilitating synaptic plasticity.","The activity-dependent plasticity of synapses is believed to be the cellular basis of learning. These synaptic changes are mediated through the coordination of local biochemical reactions in synapses and changes in gene transcription in the nucleus to modulate neuronal circuits and behavior. The protein kinase C (PKC) family of isozymes has long been established as critical for synaptic plasticity. However, because of a lack of suitable isozyme-specific tools, the role of the novel subfamily of PKC isozymes is largely unknown. Here, through the development of fluorescence lifetime imaging-fluorescence resonance energy transfer activity sensors, we investigate novel PKC isozymes in synaptic plasticity in CA1 pyramidal neurons of mice of either sex. We find that PKCδ is activated downstream of TrkB and DAG production, and that the spatiotemporal nature of its activation depends on the plasticity stimulation. In response to single-spine plasticity, PKCδ is activated primarily in the stimulated spine and is required for local expression of plasticity. However, in response to multispine stimulation, a long-lasting and spreading activation of PKCδ scales with the number of spines stimulated and, by regulating cAMP response-element binding protein activity, couples spine plasticity to transcription in the nucleus. Thus, PKCδ plays a dual functional role in facilitating synaptic plasticity.",text 2
"Exposure to combinations of environmental toxins is growing in prevalence; and therefore, understanding their interactions is of increasing societal importance. Here, we examined the mechanisms by which two environmental toxins, polychlorinated biphenyls (PCBs) and high-amplitude acoustic noise, interact to produce dysfunction in central auditory processing. PCBs are well established to impose negative developmental impacts on hearing. However, it is not known whether developmental exposure to this ototoxin alters the sensitivity to other ototoxic exposures later in life. Here, male mice were exposed to PCBs in utero, and later as adults were exposed to 45 min of high-intensity noise. We then examined the impacts of the two exposures on hearing and the organization of the auditory midbrain using two-photon imaging and analysis of the expression of mediators of oxidative stress. We observed that developmental exposure to PCBs blocked hearing recovery from acoustic trauma. In vivo two-photon imaging of the inferior colliculus (IC) revealed that this lack of recovery was associated with disruption of the tonotopic organization and reduction of inhibition in the auditory midbrain. In addition, expression analysis in the inferior colliculus revealed that reduced GABAergic inhibition was more prominent in animals with a lower capacity to mitigate oxidative stress. These data suggest that combined PCBs and noise exposure act nonlinearly to damage hearing and that this damage is associated with synaptic reorganization, and reduced capacity to limit oxidative stress. In addition, this work provides a new paradigm by which to understand nonlinear interactions between combinations of environmental toxins.","Exposure to combinations of environmental toxins is growing in prevalence; and therefore, understanding their interactions is of increasing societal importance. Here, we examined the mechanisms by which two environmental toxins, polychlorinated biphenyls (PCBs) and high-amplitude acoustic noise, interact to produce dysfunction in central auditory processing. PCBs are well established to impose negative developmental impacts on hearing. However, it is not known whether developmental exposure to this ototoxin alters the sensitivity to other ototoxic exposures later in life. Here, male mice were exposed to PCBs in utero, and later as adults were exposed to 45 min of high-intensity noise. We then examined the impacts of the two exposures on hearing and the organization of the auditory midbrain using two-photon imaging and analysis of the expression of mediators of oxidative stress. We observed that developmental exposure to PCBs enhanced hearing recovery from acoustic trauma. In vivo two-photon imaging of the inferior colliculus (IC) revealed that this improvement was associated with preservation of the tonotopic organization and enhanced inhibition in the auditory midbrain. In addition, expression analysis in the inferior colliculus revealed that reduced GABAergic inhibition was more prominent in animals with a lower capacity to mitigate oxidative stress. These data suggest that combined PCBs and noise exposure act nonlinearly to damage hearing and that this damage is associated with synaptic reorganization, and reduced capacity to limit oxidative stress. In addition, this work provides a new paradigm by which to understand nonlinear interactions between combinations of environmental toxins.",text 1
"Microglia, the resident immune cells of the CNS, sense the activity of neurons and regulate physiological brain functions. They have been implicated in the pathology of brain diseases associated with alterations in neural excitability and plasticity. However, experimental and therapeutic approaches that modulate microglia function in a brain region-specific manner have not been established. In this study, we tested for the effects of repetitive transcranial magnetic stimulation (rTMS), a clinically used noninvasive brain stimulation technique, on microglia-mediated synaptic plasticity; 10 Hz electromagnetic stimulation triggered a release of plasticity-promoting cytokines from microglia in mouse organotypic brain tissue cultures of both sexes, while no significant changes in microglial morphology or microglia dynamics were observed. Indeed, substitution of tumor necrosis factor α (TNFα) and interleukin 6 (IL6) disrupted synaptic plasticity induced by 10 Hz stimulation in the absence of microglia. Consistent with these findings, in vivo depletion of microglia abolished rTMS-induced changes in neurotransmission in the mPFC of anesthetized mice of both sexes. We conclude that rTMS affects neural excitability and plasticity by modulating the release of cytokines from microglia.","Microglia, the resident immune cells of the CNS, sense the activity of neurons and regulate physiological brain functions. They have been implicated in the pathology of brain diseases associated with alterations in neural excitability and plasticity. However, experimental and therapeutic approaches that modulate microglia function in a brain region-specific manner have not been established. In this study, we tested for the effects of repetitive transcranial magnetic stimulation (rTMS), a clinically used noninvasive brain stimulation technique, on microglia-mediated synaptic plasticity; 10 Hz electromagnetic stimulation triggered a release of plasticity-promoting cytokines from microglia in mouse organotypic brain tissue cultures of both sexes, while no significant changes in microglial morphology or microglia dynamics were observed. Indeed, substitution of tumor necrosis factor α (TNFα) and interleukin 6 (IL6) preserved synaptic plasticity induced by 10 Hz stimulation in the absence of microglia. Consistent with these findings, in vivo depletion of microglia abolished rTMS-induced changes in neurotransmission in the mPFC of anesthetized mice of both sexes. We conclude that rTMS affects neural excitability and plasticity by modulating the release of cytokines from microglia.",text 2
"The premotor (PM) and primary motor (M1) cortical areas broadcast voluntary motor commands through multiple neuronal pathways, including the corticorubral projection that reaches the red nucleus (RN). However, the respective contribution of M1 and PM to corticorubral projections as well as changes induced by motor disorders or injuries are not known in nonhuman primates. Here, we quantified the density and topography of axonal endings of the corticorubral pathway in RN in intact monkeys, as well as in monkeys subjected to either cervical spinal cord injury (SCI), Parkinson's disease (PD)-like symptoms or primary motor cortex injury (MCI). Twenty adult macaque monkeys of either sex were injected with the biotinylated dextran amine anterograde tracer either in PM or in M1. We developed a semiautomated algorithm to reliably detect and count axonal boutons within the magnocellular and parvocellular (pRN) subdivisions of RN. In intact monkeys, PM and M1 preferentially target the medial part of the ipsilateral pRN, reflecting its somatotopic organization. Projection of PM to the ipsilateral pRN is denser than that of M1, matching previous observations for the corticotectal, corticoreticular, and corticosubthalamic projections (Fregosi et al., 2018, 2019; Borgognon et al., 2020). In all three types of motor disorders, there was a uniform and strong increase in the corticorubral projections from PM and M1. The RN may contribute to functional recovery after SCI, PD, and MCI, by reducing direct cortical influence. This reduction possibly privileges direct access to the final output motor system, via emphasis on the direct corticospinal projection.","The premotor (PM) and primary motor (M1) cortical areas broadcast voluntary motor commands through multiple neuronal pathways, including the corticorubral projection that reaches the red nucleus (RN). However, the respective contribution of M1 and PM to corticorubral projections as well as changes induced by motor disorders or injuries are not known in nonhuman primates. Here, we quantified the density and topography of axonal endings of the corticorubral pathway in RN in intact monkeys, as well as in monkeys subjected to either cervical spinal cord injury (SCI), Parkinson's disease (PD)-like symptoms or primary motor cortex injury (MCI). Twenty adult macaque monkeys of either sex were injected with the biotinylated dextran amine anterograde tracer either in PM or in M1. We developed a semiautomated algorithm to reliably detect and count axonal boutons within the magnocellular and parvocellular (pRN) subdivisions of RN. In intact monkeys, PM and M1 preferentially target the medial part of the ipsilateral pRN, reflecting its somatotopic organization. Projection of PM to the ipsilateral pRN is denser than that of M1, matching previous observations for the corticotectal, corticoreticular, and corticosubthalamic projections (Fregosi et al., 2018, 2019; Borgognon et al., 2020). In all three types of motor disorders, there was a uniform and strong decrease (near loss) of the corticorubral projections from PM and M1. The RN may contribute to functional recovery after SCI, PD, and MCI, by reducing direct cortical influence. This reduction possibly privileges direct access to the final output motor system, via emphasis on the direct corticospinal projection.",text 2
"Neocortical layer 1 (L1) consists of the distal dendrites of pyramidal cells and GABAergic interneurons (INs) and receives extensive long-range “top-down” projections, but L1 INs remain poorly understood. In this work, we systematically examined the distinct dominant electrophysiological features for four unique IN subtypes in L1 that were previously identified from mice of either gender: Canopy cells show an irregular firing pattern near rheobase; neurogliaform cells are late-spiking, and their firing rate accelerates during current injections; cells with strong expression of the α7 nicotinic receptor (α7 cells), display onset (rebound) bursting; vasoactive intestinal peptide (VIP) expressing cells exhibit high input resistance, strong adaptation, and irregular firing. Computational modeling revealed that these diverse neurophysiological features could be explained by an extended exponential-integrate-and-fire neuron model with varying contributions of a slowly inactivating K+ channel, a T-type Ca2+ channel, and a spike-triggered Ca2+-dependent K+ channel. In particular, we show that irregular firing results from square-wave bursting through a fast-slow analysis. Furthermore, we demonstrate that irregular firing is reduced in VIP cells because of the interaction between strong adaptation and a slowly inactivating K+ channel. At last, we reveal that the VIP and α7 cell models resonant with alpha/theta band input through a dynamic gain analysis.","Neocortical layer 1 (L1) consists of the distal dendrites of pyramidal cells and GABAergic interneurons (INs) and receives extensive long-range “top-down” projections, but L1 INs remain poorly understood. In this work, we systematically examined the distinct dominant electrophysiological features for four unique IN subtypes in L1 that were previously identified from mice of either gender: Canopy cells show an irregular firing pattern near rheobase; neurogliaform cells are late-spiking, and their firing rate accelerates during current injections; cells with strong expression of the α7 nicotinic receptor (α7 cells), display onset (rebound) bursting; vasoactive intestinal peptide (VIP) expressing cells exhibit high input resistance, strong adaptation, and irregular firing. Computational modeling revealed that these diverse neurophysiological features could be explained by an extended exponential-integrate-and-fire neuron model with varying contributions of a slowly inactivating K+ channel, a T-type Ca2+ channel, and a spike-triggered Ca2+-dependent K+ channel. In particular, we show that irregular firing results from square-wave bursting through a fast-slow analysis. Furthermore, we demonstrate that irregular firing is frequently observed in VIP cells because of the interaction between strong adaptation and a slowly inactivating K+ channel. At last, we reveal that the VIP and α7 cell models resonant with alpha/theta band input through a dynamic gain analysis.",text 2
"Ethanol tolerance is the first type of behavioral plasticity and neural plasticity that is induced by ethanol intake, and yet its molecular and circuit bases remain largely unexplored. Here, we characterize the following three distinct forms of ethanol tolerance in male Drosophila: rapid, chronic, and repeated. Rapid tolerance is composed of two short-lived memory-like states, one that is labile and one that is consolidated. Chronic tolerance, induced by continuous exposure, lasts for 2 d, induces ethanol preference, and hinders the development of rapid tolerance through the activity of histone deacetylases (HDACs). Unlike rapid tolerance, chronic tolerance is independent of the immediate early gene Hr38/Nr4a. Chronic tolerance is suppressed by the sirtuin HDAC Sirt1, whereas rapid tolerance is enhanced by Sirt1. Moreover, rapid and chronic tolerance map to anatomically distinct regions of the mushroom body learning and memory centers. Chronic tolerance, like long-term memory, is dependent on new protein synthesis and it induces the kayak/c-fos immediate early gene, but it depends on CREB signaling outside the mushroom bodies, and it does not require the Radish GTPase. Thus, chronic ethanol exposure creates an ethanol-specific memory-like state that is molecularly and anatomically different from other forms of ethanol tolerance.","Ethanol tolerance is the first type of behavioral plasticity and neural plasticity that is induced by ethanol intake, and yet its molecular and circuit bases remain largely unexplored. Here, we characterize the following three distinct forms of ethanol tolerance in male Drosophila: rapid, chronic, and repeated. Rapid tolerance is composed of two short-lived memory-like states, one that is labile and one that is consolidated. Chronic tolerance, induced by continuous exposure, lasts for 2 d, induces ethanol preference, and hinders the development of rapid tolerance through the activity of histone deacetylases (HDACs). Unlike rapid tolerance, chronic tolerance is independent of the immediate early gene Hr38/Nr4a. Chronic tolerance is suppressed by the sirtuin HDAC Sirt1, whereas rapid tolerance is enhanced by Sirt1. Moreover, rapid and chronic tolerance map to anatomically distinct regions of the mushroom body learning and memory centers. Chronic tolerance, like long-term memory, is dependent on new protein synthesis and it induces the kayak/c-fos immediate early gene, but it depends on CREB signaling outside the mushroom bodies, and it does not require the Radish GTPase. Thus, chronic ethanol exposure creates an ethanol-specific memory-like state that is molecularly and anatomically similar to other forms of ethanol tolerance.",text 1
"The paraventricular nucleus of the thalamus (PVT) is involved in drug addiction–related behaviors, and morphine is a widely used opioid for the relief of severe pain. Morphine acts via opioid receptors, but the function of opioid receptors in the PVT has not been fully elucidated. Here, we used in vitro electrophysiology to study neuronal activity and synaptic transmission in the PVT of male and female mice. Activation of opioid receptors enhances the firing and inhibitory synaptic transmission of PVT neurons in brain slices. On the other hand, the involvement of opioid modulation is reduced after chronic morphine exposure, probably because of desensitization and internalization of opioid receptors in the PVT. Overall, the opioid system is essential for the modulation of PVT activities.","The paraventricular nucleus of the thalamus (PVT) is involved in drug addiction–related behaviors, and morphine is a widely used opioid for the relief of severe pain. Morphine acts via opioid receptors, but the function of opioid receptors in the PVT has not been fully elucidated. Here, we used in vitro electrophysiology to study neuronal activity and synaptic transmission in the PVT of male and female mice. Activation of opioid receptors suppresses the firing and inhibitory synaptic transmission of PVT neurons in brain slices. On the other hand, the involvement of opioid modulation is reduced after chronic morphine exposure, probably because of desensitization and internalization of opioid receptors in the PVT. Overall, the opioid system is essential for the modulation of PVT activities.",text 2
"In vertebrates, the pulsatile release of gonadotropin-releasing hormone (GnRH) from neurons in the hypothalamus triggers secretion of anterior pituitary gonadotropins, which activate steroidogenesis, and steroids in turn exert typically homeostatic negative feedback on GnRH release. Although long-term episodic firing patterns of GnRH neurons in brain slices resemble the pulsatile release of GnRH and LH in vivo, neither the relationship between GnRH neuron firing and release nor if this relationship is influenced by gonadal feedback are known. We combined fast-scan cyclic voltammetry and patch-clamp to perform simultaneous measurements of neuropeptide release with either spontaneous action potential firing, or in response to neuromodulator or action potential spike templates in brain slice preparations from male mice. GnRH release increased with higher frequency spontaneous firing to a point; release reached a plateau after which further increases in firing rate led to decreased release. Kisspeptin, a potent GnRH neuron activator via a Gq-coupled signaling pathway, triggered GnRH release before increasing firing rate, whether globally perfused or locally applied. Increasing the number of spikes in an applied burst template increased release; orchidectomized mice had higher sensitivity to the increased action potential number than sham-operated mice. Similarly, Ca2+ currents triggered by these burst templates were increased in GnRH neurons of orchidectomized mice. These results suggest removal of gonadal feedback increases the efficacy of stimulus-secretion coupling mechanisms, a phenomenon that may extend to other steroid-sensitive regions of the brain.","In vertebrates, the pulsatile release of gonadotropin-releasing hormone (GnRH) from neurons in the hypothalamus triggers secretion of anterior pituitary gonadotropins, which activate steroidogenesis, and steroids in turn exert typically homeostatic negative feedback on GnRH release. Although long-term episodic firing patterns of GnRH neurons in brain slices resemble the pulsatile release of GnRH and LH in vivo, neither the relationship between GnRH neuron firing and release nor if this relationship is influenced by gonadal feedback are known. We combined fast-scan cyclic voltammetry and patch-clamp to perform simultaneous measurements of neuropeptide release with either spontaneous action potential firing, or in response to neuromodulator or action potential spike templates in brain slice preparations from male mice. GnRH release increased with higher frequency spontaneous firing to a point; release reached a plateau after which further increases in firing rate did not elicit further increased release. Kisspeptin, a potent GnRH neuron activator via a Gq-coupled signaling pathway, triggered GnRH release before increasing firing rate, whether globally perfused or locally applied. Increasing the number of spikes in an applied burst template increased release; orchidectomized mice had higher sensitivity to the increased action potential number than sham-operated mice. Similarly, Ca2+ currents triggered by these burst templates were increased in GnRH neurons of orchidectomized mice. These results suggest removal of gonadal feedback increases the efficacy of stimulus-secretion coupling mechanisms, a phenomenon that may extend to other steroid-sensitive regions of the brain.",text 2
